scenario,T,TECH,TYPE,F,value
S3,T0864,ARGO5,BP,municipal waste,11.05511811023622
S3,T0864,ARGO6,BP,municipal waste,16.072488335925346
S3,T0864,KKV7,BP,wood chips,8.46
S3,T0864,KKV8,BP,wood chips,14.010108303249098
S3,T0864,VF5,BP,municipal waste,10.204481546572937
S3,T0864,VF6,BP,municipal waste,20.143502454991815
S3,T0865,AMV1,BP,wood pellets,72.44532081377153
S3,T0865,AMV4,BP,wood chips,149.86407053637032
S3,T0865,ARC,BP,municipal waste,47.008226950354604
S3,T0865,ARGO5,BP,municipal waste,11.05511811023622
S3,T0865,ARGO6,BP,municipal waste,16.072488335925346
S3,T0865,KKV7,BP,wood chips,8.46
S3,T0865,KKV8,BP,wood chips,14.010108303249098
S3,T0865,VF5,BP,municipal waste,10.204481546572937
S3,T0865,VF6,BP,municipal waste,20.143502454991815
S3,T0866,AMV1,BP,wood pellets,72.44532081377153
S3,T0866,AMV4,BP,wood chips,149.86407053637032
S3,T0866,ARC,BP,municipal waste,47.008226950354604
S3,T0866,ARGO5,BP,municipal waste,11.05511811023622
S3,T0866,ARGO6,BP,municipal waste,16.072488335925346
S3,T0866,KKV7,BP,wood chips,8.46
S3,T0866,KKV8,BP,wood chips,14.010108303249098
S3,T0866,VF5,BP,municipal waste,10.204481546572937
S3,T0866,VF6,BP,municipal waste,20.143502454991815
S3,T0867,AMV1,BP,wood pellets,70.96034407408067
S3,T0867,AMV4,BP,wood chips,149.86407053637032
S3,T0867,ARC,BP,municipal waste,47.008226950354604
S3,T0867,ARGO5,BP,municipal waste,11.05511811023622
S3,T0867,ARGO6,BP,municipal waste,16.072488335925346
S3,T0867,KKV7,BP,wood chips,8.46
S3,T0867,KKV8,BP,wood chips,14.010108303249098
S3,T0867,VF5,BP,municipal waste,10.204481546572937
S3,T0867,VF6,BP,municipal waste,20.143502454991815
S3,T0868,AMV1,BP,wood pellets,72.44532081377153
S3,T0868,AMV4,BP,wood chips,149.86407053637032
S3,T0868,ARC,BP,municipal waste,47.008226950354604
S3,T0868,ARGO5,BP,municipal waste,11.05511811023622
S3,T0868,ARGO6,BP,municipal waste,16.072488335925346
S3,T0868,KKV7,BP,wood chips,8.46
S3,T0868,KKV8,BP,wood chips,14.010108303249098
S3,T0868,VF5,BP,municipal waste,10.204481546572937
S3,T0868,VF6,BP,municipal waste,20.143502454991815
S3,T0869,AMV1,BP,wood pellets,72.44532081377153
S3,T0869,AMV4,BP,wood chips,149.86407053637032
S3,T0869,ARC,BP,municipal waste,47.008226950354604
S3,T0869,ARGO5,BP,municipal waste,11.05511811023622
S3,T0869,ARGO6,BP,municipal waste,16.072488335925346
S3,T0869,KKV7,BP,wood chips,8.46
S3,T0869,KKV8,BP,wood chips,14.010108303249098
S3,T0869,VF5,BP,municipal waste,10.204481546572937
S3,T0869,VF6,BP,municipal waste,20.143502454991815
S3,T0870,AMV1,BP,wood pellets,72.44532081377153
S3,T0870,AMV4,BP,wood chips,149.86407053637032
S3,T0870,ARC,BP,municipal waste,47.008226950354604
S3,T0870,ARGO5,BP,municipal waste,11.05511811023622
S3,T0870,ARGO6,BP,municipal waste,16.072488335925346
S3,T0870,KKV7,BP,wood chips,8.46
S3,T0870,KKV8,BP,wood chips,14.010108303249098
S3,T0870,VF5,BP,municipal waste,10.204481546572937
S3,T0870,VF6,BP,municipal waste,20.143502454991815
S3,T0871,AMV1,BP,wood pellets,72.44532081377153
S3,T0871,AMV4,BP,wood chips,149.86407053637032
S3,T0871,ARC,BP,municipal waste,47.008226950354604
S3,T0871,ARGO5,BP,municipal waste,11.05511811023622
S3,T0871,ARGO6,BP,municipal waste,16.072488335925346
S3,T0871,KKV7,BP,wood chips,8.46
S3,T0871,KKV8,BP,wood chips,14.010108303249098
S3,T0871,VF5,BP,municipal waste,10.204481546572937
S3,T0871,VF6,BP,municipal waste,20.143502454991815
S3,T0872,AMV1,BP,wood pellets,72.44532081377153
S3,T0872,AMV4,BP,wood chips,149.86407053637032
S3,T0872,ARC,BP,municipal waste,47.008226950354604
S3,T0872,ARGO5,BP,municipal waste,11.05511811023622
S3,T0872,ARGO6,BP,municipal waste,16.072488335925346
S3,T0872,KKV7,BP,wood chips,8.46
S3,T0872,KKV8,BP,wood chips,14.010108303249098
S3,T0872,VF5,BP,municipal waste,10.204481546572937
S3,T0872,VF6,BP,municipal waste,20.143502454991815
S3,T0873,AMV1,BP,wood pellets,72.44532081377153
S3,T0873,AMV4,BP,wood chips,149.86407053637032
S3,T0873,ARC,BP,municipal waste,47.008226950354604
S3,T0873,ARGO5,BP,municipal waste,11.05511811023622
S3,T0873,ARGO6,BP,municipal waste,16.072488335925346
S3,T0873,KKV7,BP,wood chips,8.46
S3,T0873,KKV8,BP,wood chips,14.010108303249098
S3,T0873,VF5,BP,municipal waste,10.204481546572937
S3,T0873,VF6,BP,municipal waste,20.143502454991815
S3,T0874,AMV1,BP,wood pellets,72.44532081377153
S3,T0874,AMV4,BP,wood chips,149.86407053637032
S3,T0874,ARC,BP,municipal waste,47.008226950354604
S3,T0874,ARGO5,BP,municipal waste,11.05511811023622
S3,T0874,ARGO6,BP,municipal waste,16.072488335925346
S3,T0874,KKV7,BP,wood chips,8.46
S3,T0874,KKV8,BP,wood chips,14.010108303249098
S3,T0874,VF5,BP,municipal waste,10.204481546572937
S3,T0874,VF6,BP,municipal waste,20.143502454991815
S3,T0875,AMV1,BP,wood pellets,72.44532081377153
S3,T0875,AMV4,BP,wood chips,149.86407053637032
S3,T0875,ARC,BP,municipal waste,47.008226950354604
S3,T0875,ARGO5,BP,municipal waste,11.05511811023622
S3,T0875,ARGO6,BP,municipal waste,16.072488335925346
S3,T0875,KKV7,BP,wood chips,8.46
S3,T0875,KKV8,BP,wood chips,14.010108303249098
S3,T0875,VF5,BP,municipal waste,10.204481546572937
S3,T0875,VF6,BP,municipal waste,20.143502454991815
S3,T0876,AMV1,BP,wood pellets,72.44532081377153
S3,T0876,AMV4,BP,wood chips,149.86407053637032
S3,T0876,ARC,BP,municipal waste,47.008226950354604
S3,T0876,ARGO5,BP,municipal waste,11.05511811023622
S3,T0876,ARGO6,BP,municipal waste,16.072488335925346
S3,T0876,KKV7,BP,wood chips,8.46
S3,T0876,KKV8,BP,wood chips,14.010108303249098
S3,T0876,VF5,BP,municipal waste,10.204481546572937
S3,T0876,VF6,BP,municipal waste,20.143502454991815
S3,T0877,AMV1,BP,wood pellets,72.44532081377153
S3,T0877,AMV4,BP,wood chips,149.86407053637032
S3,T0877,ARC,BP,municipal waste,47.008226950354604
S3,T0877,ARGO5,BP,municipal waste,11.05511811023622
S3,T0877,ARGO6,BP,municipal waste,16.072488335925346
S3,T0877,KKV7,BP,wood chips,8.46
S3,T0877,KKV8,BP,wood chips,14.010108303249098
S3,T0877,VF5,BP,municipal waste,10.204481546572937
S3,T0877,VF6,BP,municipal waste,20.143502454991815
S3,T0878,AMV1,BP,wood pellets,72.44532081377153
S3,T0878,AMV4,BP,wood chips,149.86407053637032
S3,T0878,ARC,BP,municipal waste,47.008226950354604
S3,T0878,ARGO5,BP,municipal waste,11.05511811023622
S3,T0878,ARGO6,BP,municipal waste,16.072488335925346
S3,T0878,KKV7,BP,wood chips,8.46
S3,T0878,KKV8,BP,wood chips,14.010108303249098
S3,T0878,VF5,BP,municipal waste,10.204481546572937
S3,T0878,VF6,BP,municipal waste,20.143502454991815
S3,T0879,AMV1,BP,wood pellets,71.42604967408064
S3,T0879,AMV4,BP,wood chips,149.86407053637032
S3,T0879,ARC,BP,municipal waste,47.008226950354604
S3,T0879,ARGO5,BP,municipal waste,11.05511811023622
S3,T0879,ARGO6,BP,municipal waste,16.072488335925346
S3,T0879,KKV7,BP,wood chips,8.46
S3,T0879,KKV8,BP,wood chips,14.010108303249098
S3,T0879,VF5,BP,municipal waste,10.204481546572937
S3,T0879,VF6,BP,municipal waste,20.143502454991815
S3,T0880,AMV1,BP,wood pellets,72.44532081377153
S3,T0880,AMV4,BP,wood chips,149.86407053637032
S3,T0880,ARC,BP,municipal waste,47.008226950354604
S3,T0880,ARGO5,BP,municipal waste,11.05511811023622
S3,T0880,ARGO6,BP,municipal waste,16.072488335925346
S3,T0880,KKV7,BP,wood chips,8.46
S3,T0880,KKV8,BP,wood chips,14.010108303249098
S3,T0880,VF5,BP,municipal waste,10.204481546572937
S3,T0880,VF6,BP,municipal waste,20.143502454991815
S3,T0881,AVV1,EX,wood pellets,149.90824095255223
S3,T0881,AMV1,BP,wood pellets,72.44532081377153
S3,T0881,AMV4,BP,wood chips,149.86407053637032
S3,T0881,ARC,BP,municipal waste,47.008226950354604
S3,T0881,ARGO5,BP,municipal waste,11.05511811023622
S3,T0881,ARGO6,BP,municipal waste,16.072488335925346
S3,T0881,KKV7,BP,wood chips,8.46
S3,T0881,KKV8,BP,wood chips,14.010108303249098
S3,T0881,VF5,BP,municipal waste,10.204481546572937
S3,T0881,VF6,BP,municipal waste,20.143502454991815
S3,T0882,AVV1,EX,wood pellets,172.64897167255222
S3,T0882,AMV1,BP,wood pellets,72.44532081377153
S3,T0882,AMV4,BP,wood chips,149.86407053637032
S3,T0882,ARC,BP,municipal waste,47.008226950354604
S3,T0882,ARGO5,BP,municipal waste,11.05511811023622
S3,T0882,ARGO6,BP,municipal waste,16.072488335925346
S3,T0882,KKV7,BP,wood chips,8.46
S3,T0882,KKV8,BP,wood chips,14.010108303249098
S3,T0882,VF5,BP,municipal waste,10.204481546572937
S3,T0882,VF6,BP,municipal waste,20.143502454991815
S3,T0883,AVV1,EX,wood pellets,112.54275239255222
S3,T0883,AMV1,BP,wood pellets,72.44532081377153
S3,T0883,AMV4,BP,wood chips,149.86407053637032
S3,T0883,ARC,BP,municipal waste,47.008226950354604
S3,T0883,ARGO5,BP,municipal waste,11.05511811023622
S3,T0883,ARGO6,BP,municipal waste,16.072488335925346
S3,T0883,KKV7,BP,wood chips,8.46
S3,T0883,KKV8,BP,wood chips,14.010108303249098
S3,T0883,VF5,BP,municipal waste,10.204481546572937
S3,T0883,VF6,BP,municipal waste,20.143502454991815
S3,T0884,AVV1,EX,wood pellets,94.21248311255219
S3,T0884,AMV1,BP,wood pellets,72.44532081377153
S3,T0884,AMV4,BP,wood chips,149.86407053637032
S3,T0884,ARC,BP,municipal waste,47.008226950354604
S3,T0884,ARGO5,BP,municipal waste,11.05511811023622
S3,T0884,ARGO6,BP,municipal waste,16.072488335925346
S3,T0884,KKV7,BP,wood chips,8.46
S3,T0884,KKV8,BP,wood chips,14.010108303249098
S3,T0884,VF5,BP,municipal waste,10.204481546572937
S3,T0884,VF6,BP,municipal waste,20.143502454991815
S3,T0885,AVV1,EX,wood pellets,142.1184331125522
S3,T0885,AMV1,BP,wood pellets,72.44532081377153
S3,T0885,AMV4,BP,wood chips,149.86407053637032
S3,T0885,ARC,BP,municipal waste,47.008226950354604
S3,T0885,ARGO5,BP,municipal waste,11.05511811023622
S3,T0885,ARGO6,BP,municipal waste,16.072488335925346
S3,T0885,KKV7,BP,wood chips,8.46
S3,T0885,KKV8,BP,wood chips,14.010108303249098
S3,T0885,VF5,BP,municipal waste,10.204481546572937
S3,T0885,VF6,BP,municipal waste,20.143502454991815
S3,T0886,AVV1,EX,wood pellets,44.73421263255222
S3,T0886,AMV1,BP,wood pellets,72.44532081377153
S3,T0886,AMV4,BP,wood chips,149.86407053637032
S3,T0886,ARC,BP,municipal waste,47.008226950354604
S3,T0886,ARGO5,BP,municipal waste,11.05511811023622
S3,T0886,ARGO6,BP,municipal waste,16.072488335925346
S3,T0886,KKV7,BP,wood chips,8.46
S3,T0886,KKV8,BP,wood chips,14.010108303249098
S3,T0886,VF5,BP,municipal waste,10.204481546572937
S3,T0886,VF6,BP,municipal waste,20.143502454991815
S3,T0887,AVV1,EX,wood pellets,24.923572872552253
S3,T0887,AMV1,BP,wood pellets,72.44532081377153
S3,T0887,AMV4,BP,wood chips,149.86407053637032
S3,T0887,ARC,BP,municipal waste,47.008226950354604
S3,T0887,ARGO5,BP,municipal waste,11.05511811023622
S3,T0887,ARGO6,BP,municipal waste,16.072488335925346
S3,T0887,KKV7,BP,wood chips,8.46
S3,T0887,KKV8,BP,wood chips,14.010108303249098
S3,T0887,VF5,BP,municipal waste,10.204481546572937
S3,T0887,VF6,BP,municipal waste,20.143502454991815
S3,T0888,AVV1,EX,wood pellets,7.166483112552233
S3,T0888,AMV1,BP,wood pellets,72.44532081377153
S3,T0888,AMV4,BP,wood chips,149.86407053637032
S3,T0888,ARC,BP,municipal waste,47.008226950354604
S3,T0888,ARGO5,BP,municipal waste,11.05511811023622
S3,T0888,ARGO6,BP,municipal waste,16.072488335925346
S3,T0888,KKV7,BP,wood chips,8.46
S3,T0888,KKV8,BP,wood chips,14.010108303249098
S3,T0888,VF5,BP,municipal waste,10.204481546572937
S3,T0888,VF6,BP,municipal waste,20.143502454991815
S3,T0889,AVV1,EX,wood pellets,5.347393352552237
S3,T0889,AMV1,BP,wood pellets,72.44532081377153
S3,T0889,AMV4,BP,wood chips,149.86407053637032
S3,T0889,ARC,BP,municipal waste,47.008226950354604
S3,T0889,ARGO5,BP,municipal waste,11.05511811023622
S3,T0889,ARGO6,BP,municipal waste,16.072488335925346
S3,T0889,KKV7,BP,wood chips,8.46
S3,T0889,KKV8,BP,wood chips,14.010108303249098
S3,T0889,VF5,BP,municipal waste,10.204481546572937
S3,T0889,VF6,BP,municipal waste,20.143502454991815
S3,T0890,AMV1,BP,wood pellets,72.44532081377153
S3,T0890,AMV4,BP,wood chips,149.86407053637032
S3,T0890,ARC,BP,municipal waste,47.008226950354604
S3,T0890,ARGO5,BP,municipal waste,11.05511811023622
S3,T0890,ARGO6,BP,municipal waste,16.072488335925346
S3,T0890,KKV7,BP,wood chips,8.46
S3,T0890,KKV8,BP,wood chips,14.010108303249098
S3,T0890,VF5,BP,municipal waste,10.204481546572937
S3,T0890,VF6,BP,municipal waste,20.143502454991815
S3,T0891,AMV1,BP,wood pellets,72.44532081377153
S3,T0891,AMV4,BP,wood chips,149.86407053637032
S3,T0891,ARC,BP,municipal waste,47.008226950354604
S3,T0891,ARGO5,BP,municipal waste,11.05511811023622
S3,T0891,ARGO6,BP,municipal waste,16.072488335925346
S3,T0891,KKV7,BP,wood chips,8.46
S3,T0891,KKV8,BP,wood chips,14.010108303249098
S3,T0891,VF5,BP,municipal waste,10.204481546572937
S3,T0891,VF6,BP,municipal waste,20.143502454991815
S3,T0892,AMV1,BP,wood pellets,72.44532081377153
S3,T0892,AMV4,BP,wood chips,149.86407053637032
S3,T0892,ARC,BP,municipal waste,47.008226950354604
S3,T0892,ARGO5,BP,municipal waste,11.05511811023622
S3,T0892,ARGO6,BP,municipal waste,16.072488335925346
S3,T0892,KKV7,BP,wood chips,8.46
S3,T0892,KKV8,BP,wood chips,14.010108303249098
S3,T0892,VF5,BP,municipal waste,10.204481546572937
S3,T0892,VF6,BP,municipal waste,20.143502454991815
S3,T0893,AMV1,BP,wood pellets,72.44532081377153
S3,T0893,AMV4,BP,wood chips,149.86407053637032
S3,T0893,ARC,BP,municipal waste,47.008226950354604
S3,T0893,ARGO5,BP,municipal waste,11.05511811023622
S3,T0893,ARGO6,BP,municipal waste,16.072488335925346
S3,T0893,KKV7,BP,wood chips,8.46
S3,T0893,KKV8,BP,wood chips,14.010108303249098
S3,T0893,VF5,BP,municipal waste,10.204481546572937
S3,T0893,VF6,BP,municipal waste,20.143502454991815
S3,T0894,AVV1,EX,wood pellets,178.40065843621403
S3,T0894,AMV1,BP,wood pellets,72.44532081377153
S3,T0894,AMV4,BP,wood chips,149.86407053637032
S3,T0894,ARC,BP,municipal waste,47.008226950354604
S3,T0894,ARGO5,BP,municipal waste,11.05511811023622
S3,T0894,ARGO6,BP,municipal waste,16.072488335925346
S3,T0894,KKV7,BP,wood chips,8.46
S3,T0894,KKV8,BP,wood chips,14.010108303249098
S3,T0894,VF5,BP,municipal waste,10.204481546572937
S3,T0894,VF6,BP,municipal waste,20.143502454991815
S3,T0895,AVV1,EX,wood pellets,178.40065843621403
S3,T0895,AVV2,EX,wood pellets,100.02369779088487
S3,T0895,AMV1,BP,wood pellets,72.44532081377153
S3,T0895,AMV4,BP,wood chips,149.86407053637032
S3,T0895,ARC,BP,municipal waste,47.008226950354604
S3,T0895,ARGO5,BP,municipal waste,11.05511811023622
S3,T0895,ARGO6,BP,municipal waste,16.072488335925346
S3,T0895,KKV7,BP,wood chips,8.46
S3,T0895,KKV8,BP,wood chips,14.010108303249098
S3,T0895,VF5,BP,municipal waste,10.204481546572937
S3,T0895,VF6,BP,municipal waste,20.143502454991815
S3,T0896,AVV1,EX,wood pellets,178.40065843621403
S3,T0896,AVV2,EX,wood pellets,103.99369779088488
S3,T0896,AMV1,BP,wood pellets,72.44532081377153
S3,T0896,AMV4,BP,wood chips,149.86407053637032
S3,T0896,ARC,BP,municipal waste,47.008226950354604
S3,T0896,ARGO5,BP,municipal waste,11.05511811023622
S3,T0896,ARGO6,BP,municipal waste,16.072488335925346
S3,T0896,KKV7,BP,wood chips,8.46
S3,T0896,KKV8,BP,wood chips,14.010108303249098
S3,T0896,VF5,BP,municipal waste,10.204481546572937
S3,T0896,VF6,BP,municipal waste,20.143502454991815
S3,T0897,AVV1,EX,wood pellets,178.40065843621403
S3,T0897,AVV2,EX,wood pellets,83.34969779088486
S3,T0897,AMV1,BP,wood pellets,72.44532081377153
S3,T0897,AMV4,BP,wood chips,149.86407053637032
S3,T0897,ARC,BP,municipal waste,47.008226950354604
S3,T0897,ARGO5,BP,municipal waste,11.05511811023622
S3,T0897,ARGO6,BP,municipal waste,16.072488335925346
S3,T0897,KKV7,BP,wood chips,8.46
S3,T0897,KKV8,BP,wood chips,14.010108303249098
S3,T0897,VF5,BP,municipal waste,10.204481546572937
S3,T0897,VF6,BP,municipal waste,20.143502454991815
S3,T0898,AVV1,EX,wood pellets,178.40065843621403
S3,T0898,AMV1,BP,wood pellets,72.44532081377153
S3,T0898,AMV4,BP,wood chips,149.86407053637032
S3,T0898,ARC,BP,municipal waste,47.008226950354604
S3,T0898,ARGO5,BP,municipal waste,11.05511811023622
S3,T0898,ARGO6,BP,municipal waste,16.072488335925346
S3,T0898,KKV7,BP,wood chips,8.46
S3,T0898,KKV8,BP,wood chips,14.010108303249098
S3,T0898,VF5,BP,municipal waste,10.204481546572937
S3,T0898,VF6,BP,municipal waste,20.143502454991815
S3,T0899,AVV1,EX,wood pellets,178.40065843621403
S3,T0899,AMV1,BP,wood pellets,72.44532081377153
S3,T0899,AMV4,BP,wood chips,149.86407053637032
S3,T0899,ARC,BP,municipal waste,47.008226950354604
S3,T0899,ARGO5,BP,municipal waste,11.05511811023622
S3,T0899,ARGO6,BP,municipal waste,16.072488335925346
S3,T0899,KKV7,BP,wood chips,8.46
S3,T0899,KKV8,BP,wood chips,14.010108303249098
S3,T0899,VF5,BP,municipal waste,10.204481546572937
S3,T0899,VF6,BP,municipal waste,20.143502454991815
S3,T0900,AVV1,EX,wood pellets,178.40065843621403
S3,T0900,AMV1,BP,wood pellets,72.44532081377153
S3,T0900,AMV4,BP,wood chips,149.86407053637032
S3,T0900,ARC,BP,municipal waste,47.008226950354604
S3,T0900,ARGO5,BP,municipal waste,11.05511811023622
S3,T0900,ARGO6,BP,municipal waste,16.072488335925346
S3,T0900,KKV7,BP,wood chips,8.46
S3,T0900,KKV8,BP,wood chips,14.010108303249098
S3,T0900,VF5,BP,municipal waste,10.204481546572937
S3,T0900,VF6,BP,municipal waste,20.143502454991815
S3,T0901,AVV1,EX,wood pellets,135.9761240725522
S3,T0901,AMV1,BP,wood pellets,72.44532081377153
S3,T0901,AMV4,BP,wood chips,149.86407053637032
S3,T0901,ARC,BP,municipal waste,47.008226950354604
S3,T0901,ARGO5,BP,municipal waste,11.05511811023622
S3,T0901,ARGO6,BP,municipal waste,16.072488335925346
S3,T0901,KKV7,BP,wood chips,8.46
S3,T0901,KKV8,BP,wood chips,14.010108303249098
S3,T0901,VF5,BP,municipal waste,10.204481546572937
S3,T0901,VF6,BP,municipal waste,20.143502454991815
S3,T0902,AVV1,EX,wood pellets,128.62012407255222
S3,T0902,AMV1,BP,wood pellets,72.44532081377153
S3,T0902,AMV4,BP,wood chips,149.86407053637032
S3,T0902,ARC,BP,municipal waste,47.008226950354604
S3,T0902,ARGO5,BP,municipal waste,11.05511811023622
S3,T0902,ARGO6,BP,municipal waste,16.072488335925346
S3,T0902,KKV7,BP,wood chips,8.46
S3,T0902,KKV8,BP,wood chips,14.010108303249098
S3,T0902,VF5,BP,municipal waste,10.204481546572937
S3,T0902,VF6,BP,municipal waste,20.143502454991815
S3,T0903,AVV1,EX,wood pellets,127.96730359255221
S3,T0903,AMV1,BP,wood pellets,72.44532081377153
S3,T0903,AMV4,BP,wood chips,149.86407053637032
S3,T0903,ARC,BP,municipal waste,47.008226950354604
S3,T0903,ARGO5,BP,municipal waste,11.05511811023622
S3,T0903,ARGO6,BP,municipal waste,16.072488335925346
S3,T0903,KKV7,BP,wood chips,8.46
S3,T0903,KKV8,BP,wood chips,14.010108303249098
S3,T0903,VF5,BP,municipal waste,10.204481546572937
S3,T0903,VF6,BP,municipal waste,20.143502454991815
S3,T0904,AVV1,EX,wood pellets,178.40065843621403
S3,T0904,AMV1,BP,wood pellets,72.44532081377153
S3,T0904,AMV4,BP,wood chips,149.86407053637032
S3,T0904,ARC,BP,municipal waste,47.008226950354604
S3,T0904,ARGO5,BP,municipal waste,11.05511811023622
S3,T0904,ARGO6,BP,municipal waste,16.072488335925346
S3,T0904,KKV7,BP,wood chips,8.46
S3,T0904,KKV8,BP,wood chips,14.010108303249098
S3,T0904,VF5,BP,municipal waste,10.204481546572937
S3,T0904,VF6,BP,municipal waste,20.143502454991815
S3,T0905,AVV1,EX,wood pellets,178.40065843621403
S3,T0905,AMV1,BP,wood pellets,72.44532081377153
S3,T0905,AMV4,BP,wood chips,149.86407053637032
S3,T0905,ARC,BP,municipal waste,47.008226950354604
S3,T0905,ARGO5,BP,municipal waste,11.05511811023622
S3,T0905,ARGO6,BP,municipal waste,16.072488335925346
S3,T0905,KKV7,BP,wood chips,8.46
S3,T0905,KKV8,BP,wood chips,14.010108303249098
S3,T0905,VF5,BP,municipal waste,10.204481546572937
S3,T0905,VF6,BP,municipal waste,20.143502454991815
S3,T0906,AVV1,EX,wood pellets,178.40065843621403
S3,T0906,AMV1,BP,wood pellets,72.44532081377153
S3,T0906,AMV4,BP,wood chips,149.86407053637032
S3,T0906,ARC,BP,municipal waste,47.008226950354604
S3,T0906,ARGO5,BP,municipal waste,11.05511811023622
S3,T0906,ARGO6,BP,municipal waste,16.072488335925346
S3,T0906,KKV7,BP,wood chips,8.46
S3,T0906,KKV8,BP,wood chips,14.010108303249098
S3,T0906,VF5,BP,municipal waste,10.204481546572937
S3,T0906,VF6,BP,municipal waste,20.143502454991815
S3,T0907,AVV1,EX,wood pellets,110.19030359255221
S3,T0907,AMV1,BP,wood pellets,72.44532081377153
S3,T0907,AMV4,BP,wood chips,149.86407053637032
S3,T0907,ARC,BP,municipal waste,47.008226950354604
S3,T0907,ARGO5,BP,municipal waste,11.05511811023622
S3,T0907,ARGO6,BP,municipal waste,16.072488335925346
S3,T0907,KKV7,BP,wood chips,8.46
S3,T0907,KKV8,BP,wood chips,14.010108303249098
S3,T0907,VF5,BP,municipal waste,10.204481546572937
S3,T0907,VF6,BP,municipal waste,20.143502454991815
S3,T0908,AMV1,BP,wood pellets,72.44532081377153
S3,T0908,AMV4,BP,wood chips,149.86407053637032
S3,T0908,ARC,BP,municipal waste,47.008226950354604
S3,T0908,ARGO5,BP,municipal waste,11.05511811023622
S3,T0908,ARGO6,BP,municipal waste,16.072488335925346
S3,T0908,KKV7,BP,wood chips,8.46
S3,T0908,KKV8,BP,wood chips,14.010108303249098
S3,T0908,VF5,BP,municipal waste,10.204481546572937
S3,T0908,VF6,BP,municipal waste,20.143502454991815
S3,T0909,AMV1,BP,wood pellets,72.44532081377153
S3,T0909,AMV4,BP,wood chips,149.86407053637032
S3,T0909,ARC,BP,municipal waste,47.008226950354604
S3,T0909,ARGO5,BP,municipal waste,11.05511811023622
S3,T0909,ARGO6,BP,municipal waste,16.072488335925346
S3,T0909,KKV7,BP,wood chips,8.46
S3,T0909,KKV8,BP,wood chips,14.010108303249098
S3,T0909,VF5,BP,municipal waste,10.204481546572937
S3,T0909,VF6,BP,municipal waste,20.143502454991815
S3,T0910,AMV1,BP,wood pellets,72.44532081377153
S3,T0910,AMV4,BP,wood chips,149.86407053637032
S3,T0910,ARC,BP,municipal waste,47.008226950354604
S3,T0910,ARGO5,BP,municipal waste,11.05511811023622
S3,T0910,ARGO6,BP,municipal waste,16.072488335925346
S3,T0910,KKV7,BP,wood chips,8.46
S3,T0910,KKV8,BP,wood chips,14.010108303249098
S3,T0910,VF5,BP,municipal waste,10.204481546572937
S3,T0910,VF6,BP,municipal waste,20.143502454991815
S3,T0911,AMV1,BP,wood pellets,72.44532081377153
S3,T0911,AMV4,BP,wood chips,149.86407053637032
S3,T0911,ARC,BP,municipal waste,47.008226950354604
S3,T0911,ARGO5,BP,municipal waste,11.05511811023622
S3,T0911,ARGO6,BP,municipal waste,16.072488335925346
S3,T0911,KKV7,BP,wood chips,8.46
S3,T0911,KKV8,BP,wood chips,14.010108303249098
S3,T0911,VF5,BP,municipal waste,10.204481546572937
S3,T0911,VF6,BP,municipal waste,20.143502454991815
S3,T0912,AMV1,BP,wood pellets,72.44532081377153
S3,T0912,AMV4,BP,wood chips,149.86407053637032
S3,T0912,ARC,BP,municipal waste,47.008226950354604
S3,T0912,ARGO5,BP,municipal waste,11.05511811023622
S3,T0912,ARGO6,BP,municipal waste,16.072488335925346
S3,T0912,KKV7,BP,wood chips,8.46
S3,T0912,KKV8,BP,wood chips,14.010108303249098
S3,T0912,VF5,BP,municipal waste,10.204481546572937
S3,T0912,VF6,BP,municipal waste,20.143502454991815
S3,T0913,AMV1,BP,wood pellets,72.44532081377153
S3,T0913,AMV4,BP,wood chips,149.86407053637032
S3,T0913,ARC,BP,municipal waste,47.008226950354604
S3,T0913,ARGO5,BP,municipal waste,11.05511811023622
S3,T0913,ARGO6,BP,municipal waste,16.072488335925346
S3,T0913,KKV7,BP,wood chips,8.46
S3,T0913,KKV8,BP,wood chips,14.010108303249098
S3,T0913,VF5,BP,municipal waste,10.204481546572937
S3,T0913,VF6,BP,municipal waste,20.143502454991815
S3,T0914,AMV1,BP,wood pellets,72.44532081377153
S3,T0914,AMV4,BP,wood chips,149.86407053637032
S3,T0914,ARC,BP,municipal waste,47.008226950354604
S3,T0914,ARGO5,BP,municipal waste,11.05511811023622
S3,T0914,ARGO6,BP,municipal waste,16.072488335925346
S3,T0914,KKV7,BP,wood chips,8.46
S3,T0914,KKV8,BP,wood chips,14.010108303249098
S3,T0914,VF5,BP,municipal waste,10.204481546572937
S3,T0914,VF6,BP,municipal waste,20.143502454991815
S3,T0915,AMV1,BP,wood pellets,72.44532081377153
S3,T0915,AMV4,BP,wood chips,149.86407053637032
S3,T0915,ARC,BP,municipal waste,47.008226950354604
S3,T0915,ARGO5,BP,municipal waste,11.05511811023622
S3,T0915,ARGO6,BP,municipal waste,16.072488335925346
S3,T0915,KKV7,BP,wood chips,8.46
S3,T0915,KKV8,BP,wood chips,14.010108303249098
S3,T0915,VF5,BP,municipal waste,10.204481546572937
S3,T0915,VF6,BP,municipal waste,20.143502454991815
S3,T0916,AMV1,BP,wood pellets,72.44532081377153
S3,T0916,AMV4,BP,wood chips,149.86407053637032
S3,T0916,ARC,BP,municipal waste,47.008226950354604
S3,T0916,ARGO5,BP,municipal waste,11.05511811023622
S3,T0916,ARGO6,BP,municipal waste,16.072488335925346
