scenario,T,value
S2,T7396,4.860680613981532
S2,T7397,4.97922276378746
S2,T7398,5.161421953825825
S2,T7399,5.604113093309399
S2,T7400,5.48966912073087
S2,T7401,5.4150543891533784
S2,T7402,5.310382872327021
S2,T7403,5.213586299632503
S2,T7404,5.16176239292986
S2,T7405,5.309113918463613
S2,T7406,5.173584200656098
S2,T7407,5.329782395596986
S2,T7408,5.649196093820101
S2,T7409,7.705826144844334
S2,T7410,5.933573621149011
S2,T7411,5.511511401971737
S2,T7412,5.311807481940477
S2,T7413,5.114857841307996
S2,T7414,4.965850717743925
S2,T7415,4.830145898382905
S2,T7416,4.823223682326039
S2,T7417,4.813803545761469
S2,T7418,4.815805043444909
S2,T7419,4.868383962352595
S2,T7420,4.953695903052761
S2,T7421,5.2219154355636235
S2,T7422,6.855702157333935
S2,T7423,15.188427284014788
S2,T7424,15.790885610580663
S2,T7425,15.264574423696327
S2,T7426,14.69312608335177
S2,T7427,14.529049170864317
S2,T7428,13.384436060145267
S2,T7429,13.165950281823564
S2,T7430,13.325158830317429
S2,T7431,14.357830985893797
S2,T7432,15.109805477971584
S2,T7433,16.607221066617452
S2,T7434,16.22014621120005
S2,T7435,15.316208354311991
S2,T7436,13.724318674185618
S2,T7437,12.696505594956369
S2,T7438,12.858344886411716
S2,T7439,12.080981223168719
S2,T7440,12.422674092855639
S2,T7441,11.52672370633286
S2,T7442,10.528766893642343
S2,T7443,8.449281569476167
S2,T7444,10.352383809122102
S2,T7445,10.858315855318931
S2,T7446,11.369368023136108
S2,T7447,11.479416448129799
S2,T7448,12.309450719053476
S2,T7449,12.310683575292208
S2,T7450,11.918902055411966
S2,T7451,11.71007984515759
S2,T7452,11.951933418859317
S2,T7453,11.81269539004633
S2,T7454,12.262854265172216
S2,T7455,13.904922274936208
S2,T7456,15.290571680486394
S2,T7457,16.484462839790957
S2,T7458,15.785924207289504
S2,T7459,15.308777069020515
S2,T7460,14.41502764529564
S2,T7461,13.507186430502989
S2,T7462,13.25850656969761
S2,T7463,12.734680934549894
S2,T7464,12.776094780160149
S2,T7465,11.871635178274099
S2,T7466,11.723540517427624
S2,T7467,11.743908746450519
S2,T7468,11.88093344012736
S2,T7469,11.080221668859217
S2,T7470,13.734127125067822
S2,T7471,20.827706088463753
S2,T7472,22.12061587233484
S2,T7473,22.1401176654219
S2,T7474,22.08965429469573
S2,T7475,22.096002762344582
S2,T7476,22.07997920821613
S2,T7477,22.078990887586563
S2,T7478,12.44048263810669
S2,T7479,13.885030521822049
S2,T7480,14.869332667095915
S2,T7481,16.179494755899128
S2,T7482,15.985974213857315
S2,T7483,15.200140954509749
S2,T7484,14.620894460728612
S2,T7485,13.76959834441975
S2,T7486,13.464642618055276
S2,T7487,12.794013672186505
S2,T7488,12.031239728171817
S2,T7489,9.851813853147737
S2,T7490,9.139780499745278
S2,T7491,10.346881139993009
S2,T7492,11.702791384650594
S2,T7493,11.276148484735385
S2,T7494,15.957105579178009
S2,T7495,18.276865529013275
S2,T7496,19.8171679409456
S2,T7497,15.749214399312077
S2,T7498,15.546924291559725
S2,T7499,15.532219558948372
S2,T7500,15.519264044095678
S2,T7501,19.55663544060351
S2,T7502,19.52437812031226
S2,T7503,19.606979579858024
S2,T7504,21.99017318044831
S2,T7505,15.405107117533934
S2,T7506,23.10612224827158
S2,T7507,17.671956290975878
S2,T7508,15.565215038492376
S2,T7509,14.76946479241846
S2,T7510,14.208757857886647
S2,T7511,12.93484358283509
S2,T7512,12.1334279424071
S2,T7513,12.133082079171823
S2,T7514,11.960757982687383
S2,T7515,11.7807343377851
S2,T7516,12.030088513744301
S2,T7517,12.902500052532812
S2,T7518,15.530981156545419
S2,T7519,20.60848510536735
S2,T7520,11.75717016135124
S2,T7521,20.316225693175728
S2,T7522,19.937998627457294
S2,T7523,20.291604987342147
S2,T7524,20.427683660758813
S2,T7525,21.558344339235344
S2,T7526,20.88020611685278
S2,T7527,21.330654968092084
S2,T7528,23.008823427668055
S2,T7529,18.557456824716294
S2,T7530,21.797335948009184
S2,T7531,19.173773239164642
S2,T7532,16.10660729390363
S2,T7533,14.87396558076701
S2,T7534,14.361573736856437
S2,T7535,13.059945328939008
S2,T7536,13.705381738398549
S2,T7537,13.223694062191655
S2,T7538,12.420047060832525
S2,T7539,12.366725774526074
S2,T7540,12.303242280504762
S2,T7541,12.811814390991268
S2,T7542,15.285167354784798
S2,T7543,19.142866792857536
S2,T7544,19.315363979936098
S2,T7545,17.447683530303298
S2,T7546,17.275061070635758
S2,T7547,17.733511911877514
S2,T7548,18.755207069908554
S2,T7549,19.24290072436448
S2,T7550,19.247603963134882
S2,T7551,19.42147166600958
S2,T7552,20.46515998041806
S2,T7553,10.443088813029703
S2,T7554,19.55606730428964
S2,T7555,17.90918577112547
S2,T7556,14.891032146483095
S2,T7557,13.207135577886792
S2,T7558,13.040476095993691
S2,T7559,12.353636798819872
S2,T7560,6.1368057888453365
S3,T0841,13.8
S3,T0842,13.8
S3,T0843,13.8
S3,T0844,13.8
S3,T0845,13.8
S3,T0846,13.8
S3,T0847,13.8
S3,T0848,13.8
S3,T0849,13.8
S3,T0850,13.8
S3,T0851,13.8
S3,T0852,13.8
S3,T0853,13.8
S3,T0854,13.8
S3,T0855,13.8
S3,T0856,13.8
S3,T0857,13.8
S3,T0858,13.8
S3,T0859,13.8
S3,T0860,13.8
S3,T0861,13.8
S3,T0862,13.8
S3,T0863,13.8
S3,T0864,13.8
S3,T0865,13.8
S3,T0866,13.8
S3,T0867,13.8
S3,T0868,13.8
S3,T0869,13.8
S3,T0870,13.8
S3,T0871,13.8
S3,T0872,13.8
S3,T0873,13.8
S3,T0874,13.8
S3,T0875,13.8
S3,T0876,13.8
S3,T0877,13.8
S3,T0878,13.8
S3,T0879,13.8
S3,T0880,13.8
S3,T0881,13.8
S3,T0882,13.8
S3,T0883,13.8
S3,T0884,13.8
S3,T0885,13.8
S3,T0886,13.8
S3,T0887,13.8
S3,T0888,13.8
S3,T0889,13.8
S3,T0890,13.8
S3,T0891,13.8
S3,T0892,13.8
S3,T0893,13.8
S3,T0894,13.8
S3,T0895,13.8
S3,T0896,13.8
S3,T0897,13.8
S3,T0898,13.8
S3,T0899,13.8
S3,T0900,13.8
S3,T0901,13.8
S3,T0902,13.8
S3,T0903,13.8
S3,T0904,13.8
S3,T0905,13.8
S3,T0906,13.8
S3,T0907,13.8
S3,T0908,13.8
S3,T0909,13.8
S3,T0910,13.8
S3,T0911,13.8
S3,T0912,13.8
S3,T0913,13.8
S3,T0914,13.8
S3,T0915,13.8
S3,T0916,13.8
S3,T0917,13.8
S3,T0918,13.8
S3,T0919,13.8
S3,T0920,13.8
S3,T0921,13.8
S3,T0922,13.8
S3,T0923,13.8
S3,T0924,13.8
S3,T0925,13.8
S3,T0926,13.8
S3,T0927,13.8
S3,T0928,13.8
S3,T0929,13.8
S3,T0930,13.8
S3,T0931,13.8
S3,T0932,13.8
S3,T0933,13.8
S3,T0934,13.8
S3,T0935,13.8
S3,T0936,13.8
S3,T0937,13.8
S3,T0938,13.8
S3,T0939,13.8
S3,T0940,13.8
S3,T0941,13.8
S3,T0942,13.8
S3,T0943,13.8
S3,T0944,13.8
S3,T0945,13.8
S3,T0946,13.8
S3,T0947,13.8
S3,T0948,13.8
S3,T0949,13.8
S3,T0950,13.8
S3,T0951,13.8
S3,T0952,13.8
S3,T0953,13.8
S3,T0954,13.8
S3,T0955,13.8
S3,T0956,13.8
S3,T0957,13.8
S3,T0958,13.8
S3,T0959,13.8
S3,T0960,13.8
S3,T0961,13.8
S3,T0962,13.8
S3,T0963,13.8
S3,T0964,13.8
S3,T0965,13.8
S3,T0966,13.8
S3,T0967,13.8
S3,T0968,13.8
S3,T0969,13.8
S3,T0970,13.8
S3,T0971,13.8
S3,T0972,13.8
S3,T0973,13.8
S3,T0974,13.8
S3,T0975,13.8
S3,T0976,13.8
S3,T0977,13.8
S3,T0978,13.8
S3,T0979,13.8
S3,T0980,13.8
S3,T0981,13.8
S3,T0982,13.8
S3,T0983,13.8
S3,T0984,13.8
S3,T0985,13.8
S3,T0986,13.8
S3,T0987,13.8
S3,T0988,13.8
S3,T0989,13.8
S3,T0990,13.8
S3,T0991,13.8
S3,T0992,13.8
S3,T0993,13.8
S3,T0994,13.8
S3,T0995,13.8
S3,T0996,13.8
S3,T0997,13.8
S3,T0998,13.8
S3,T0999,13.8
S3,T1000,13.8
S3,T1001,13.8
S3,T1002,13.8
S3,T1003,13.8
S3,T1004,13.8
S3,T1005,13.8
S3,T1006,13.8
S3,T1007,13.8
S3,T1008,13.8
S3,T3025,13.8
S3,T3026,13.8
S3,T3027,13.8
S3,T3028,13.8
S3,T3029,13.8
S3,T3030,13.8
S3,T3031,13.8
S3,T3032,13.8
S3,T3033,13.8
S3,T3034,13.8
S3,T3035,13.8
S3,T3036,13.8
S3,T3037,13.8
S3,T3038,13.8
S3,T3039,13.8
S3,T3040,13.8
S3,T3041,13.8
S3,T3042,13.8
S3,T3043,13.8
S3,T3044,13.8
S3,T3045,13.8
S3,T3046,13.8
S3,T3047,13.8
S3,T3048,13.8
S3,T3049,13.8
S3,T3050,13.8
S3,T3051,13.8
S3,T3052,13.8
S3,T3053,13.8
S3,T3054,13.8
S3,T3055,13.8
S3,T3056,13.8
S3,T3057,13.8
S3,T3058,13.8
S3,T3059,13.8
S3,T3060,13.8
S3,T3061,13.8
S3,T3062,13.8
S3,T3063,13.8
S3,T3064,13.8
S3,T3065,13.8
S3,T3066,13.8
S3,T3067,13.8
S3,T3068,13.8
S3,T3069,13.8
S3,T3070,13.8
S3,T3071,13.8
S3,T3072,13.8
S3,T3073,13.8
S3,T3074,13.8
S3,T3075,13.8
S3,T3076,13.8
S3,T3077,13.8
S3,T3078,13.8
S3,T3079,13.8
S3,T3080,13.8
S3,T3081,13.8
S3,T3082,13.8
S3,T3083,13.8
S3,T3084,13.8
S3,T3085,13.8
S3,T3086,13.8
S3,T3087,13.8
S3,T3088,13.8
S3,T3089,13.8
S3,T3090,13.8
S3,T3091,13.8
S3,T3092,13.8
S3,T3093,13.8
S3,T3094,13.8
S3,T3095,13.8
S3,T3096,13.8
S3,T3097,13.8
S3,T3098,13.8
S3,T3099,13.8
S3,T3100,13.8
S3,T3101,13.8
S3,T3102,13.8
S3,T3103,13.8
S3,T3104,13.8
S3,T3105,13.8
S3,T3106,13.8
S3,T3107,13.8
S3,T3108,13.8
S3,T3109,13.8
S3,T3110,13.8
S3,T3111,13.8
S3,T3112,13.8
S3,T3113,13.8
S3,T3114,13.8
S3,T3115,13.8
S3,T3116,13.8
S3,T3117,13.8
S3,T3118,13.8
S3,T3119,13.8
S3,T3120,13.8
S3,T3121,13.8
S3,T3122,13.8
S3,T3123,13.8
S3,T3124,13.8
S3,T3125,13.8
S3,T3126,13.8
S3,T3127,13.8
S3,T3128,13.8
S3,T3129,13.8
S3,T3130,13.8
S3,T3131,13.8
S3,T3132,13.8
S3,T3133,13.8
S3,T3134,13.8
S3,T3135,13.8
S3,T3136,13.8
S3,T3137,13.8
S3,T3138,13.8
S3,T3139,13.8
S3,T3140,13.8
S3,T3141,13.8
S3,T3142,13.8
S3,T3143,13.8
S3,T3144,13.8
S3,T3145,13.8
S3,T3146,13.8
S3,T3147,13.8
S3,T3148,13.8
S3,T3149,13.8
S3,T3150,13.8
S3,T3151,13.8
S3,T3152,13.8
S3,T3153,13.8
S3,T3154,13.8
S3,T3155,13.8
S3,T3156,13.8
S3,T3157,13.8
S3,T3158,13.8
S3,T3159,13.8
S3,T3160,13.8
S3,T3161,13.8
S3,T3162,13.8
S3,T3163,13.8
S3,T3164,13.8
S3,T3165,13.8
S3,T3166,13.8
S3,T3167,13.8
S3,T3168,13.8
S3,T3169,13.8
S3,T3170,13.8
S3,T3171,13.8
S3,T3172,13.8
S3,T3173,13.8
S3,T3174,13.8
S3,T3175,13.8
S3,T3176,13.8
S3,T3177,13.8
S3,T3178,13.8
S3,T3179,13.8
S3,T3180,13.8
S3,T3181,13.8
S3,T3182,13.8
S3,T3183,13.8
S3,T3184,13.8
S3,T3185,13.8
S3,T3186,13.8
S3,T3187,13.8
S3,T3188,13.8
S3,T3189,13.8
S3,T3190,13.8
S3,T3191,13.8
S3,T3192,13.8
S3,T5209,13.8
S3,T5210,13.8
S3,T5211,13.8
S3,T5212,13.8
S3,T5213,13.8
S3,T5214,13.8
S3,T5215,13.8
S3,T5216,13.8
S3,T5217,13.8
S3,T5218,13.8
S3,T5219,13.8
S3,T5220,13.8
S3,T5221,13.8
S3,T5222,13.8
S3,T5223,13.8
S3,T5224,13.8
S3,T5225,13.8
S3,T5226,13.8
S3,T5227,13.8
S3,T5228,13.8
S3,T5229,13.8
S3,T5230,13.8
S3,T5231,13.8
S3,T5232,13.8
S3,T5233,13.8
S3,T5234,13.8
S3,T5235,13.8
S3,T5236,13.8
S3,T5237,13.8
S3,T5238,13.8
S3,T5239,13.8
S3,T5240,13.8
S3,T5241,13.8
S3,T5242,13.8
S3,T5243,13.8
S3,T5244,13.8
S3,T5245,13.8
S3,T5246,13.8
S3,T5247,13.8
S3,T5248,13.8
S3,T5249,13.8
S3,T5250,13.8
S3,T5251,13.8
S3,T5252,13.8
S3,T5253,13.8
S3,T5254,13.8
S3,T5255,13.8
S3,T5256,13.8
S3,T5257,13.8
S3,T5258,13.8
S3,T5259,13.8
S3,T5260,13.8
S3,T5261,13.8
S3,T5262,13.8
S3,T5263,13.8
S3,T5264,13.8
S3,T5265,13.8
S3,T5266,13.8
S3,T5267,13.8
S3,T5268,13.8
S3,T5269,13.8
S3,T5270,13.8
S3,T5271,13.8
S3,T5272,13.8
S3,T5273,13.8
S3,T5274,13.8
S3,T5275,13.8
S3,T5276,13.8
S3,T5277,13.8
S3,T5278,13.8
S3,T5279,13.8
S3,T5280,13.8
S3,T5281,13.8
S3,T5282,13.8
S3,T5283,13.8
S3,T5284,13.8
S3,T5285,13.8
S3,T5286,13.8
S3,T5287,13.8
S3,T5288,13.8
S3,T5289,13.8
S3,T5290,13.8
S3,T5291,13.8
S3,T5292,13.8
S3,T5293,13.8
S3,T5294,13.8
S3,T5295,13.8
S3,T5296,13.8
S3,T5297,13.8
S3,T5298,13.8
S3,T5299,13.8
S3,T5300,13.8
S3,T5301,13.8
S3,T5302,13.8
S3,T5303,13.8
S3,T5304,13.8
S3,T5305,13.8
S3,T5306,13.8
S3,T5307,13.8
S3,T5308,13.8
S3,T5309,13.8
S3,T5310,13.8
S3,T5311,13.8
S3,T5312,13.8
S3,T5313,13.8
S3,T5314,13.8
S3,T5315,13.8
S3,T5316,13.8
S3,T5317,13.8
S3,T5318,13.8
S3,T5319,13.8
S3,T5320,13.8
S3,T5321,13.8
S3,T5322,13.8
S3,T5323,13.8
S3,T5324,13.8
S3,T5325,13.8
S3,T5326,13.8
S3,T5327,13.8
S3,T5328,13.8
S3,T5329,13.8
S3,T5330,13.8
S3,T5331,13.8
S3,T5332,13.8
S3,T5333,13.8
S3,T5334,13.8
S3,T5335,13.8
S3,T5336,13.8
S3,T5337,13.8
S3,T5338,13.8
S3,T5339,13.8
S3,T5340,13.8
S3,T5341,13.8
S3,T5342,13.8
S3,T5343,13.8
S3,T5344,13.8
S3,T5345,13.8
S3,T5346,13.8
S3,T5347,13.8
S3,T5348,13.8
S3,T5349,13.8
S3,T5350,13.8
S3,T5351,13.8
S3,T5352,13.8
S3,T5353,13.8
S3,T5354,13.8
S3,T5355,13.8
S3,T5356,13.8
S3,T5357,13.8
S3,T5358,13.8
S3,T5359,13.8
S3,T5360,13.8
S3,T5361,13.8
S3,T5362,13.8
S3,T5363,13.8
S3,T5364,13.8
S3,T5365,13.8
S3,T5366,13.8
S3,T5367,13.8
S3,T5368,13.8
S3,T5369,13.8
S3,T5370,13.8
S3,T5371,13.8
S3,T5372,13.8
S3,T5373,13.8
S3,T5374,13.8
S3,T5375,13.8
S3,T5376,13.8
S3,T7393,13.8
S3,T7394,13.8
S3,T7395,13.8
S3,T7396,13.8
S3,T7397,13.8
S3,T7398,13.8
S3,T7399,13.8
S3,T7400,13.8
S3,T7401,13.8
S3,T7402,13.8
S3,T7403,13.8
S3,T7404,13.8
S3,T7405,13.8
S3,T7406,13.8
S3,T7407,13.8
S3,T7408,13.8
S3,T7409,13.8
S3,T7410,13.8
S3,T7411,13.8
S3,T7412,13.8
S3,T7413,13.8
S3,T7414,13.8
S3,T7415,13.8
S3,T7416,13.8
S3,T7417,13.8
S3,T7418,13.8
S3,T7419,13.8
S3,T7420,13.8
S3,T7421,13.8
S3,T7422,13.8
S3,T7423,13.8
S3,T7424,13.8
S3,T7425,13.8
S3,T7426,13.8
S3,T7427,13.8
S3,T7428,13.8
S3,T7429,13.8
S3,T7430,13.8
S3,T7431,13.8
S3,T7432,13.8
S3,T7433,13.8
S3,T7434,13.8
S3,T7435,13.8
S3,T7436,13.8
S3,T7437,13.8
S3,T7438,13.8
S3,T7439,13.8
S3,T7440,13.8
S3,T7441,13.8
S3,T7442,13.8
S3,T7443,13.8
S3,T7444,13.8
S3,T7445,13.8
S3,T7446,13.8
S3,T7447,13.8
S3,T7448,13.8
S3,T7449,13.8
S3,T7450,13.8
S3,T7451,13.8
S3,T7452,13.8
S3,T7453,13.8
S3,T7454,13.8
S3,T7455,13.8
S3,T7456,13.8
S3,T7457,13.8
S3,T7458,13.8
S3,T7459,13.8
S3,T7460,13.8
S3,T7461,13.8
S3,T7462,13.8
S3,T7463,13.8
S3,T7464,13.8
S3,T7465,13.8
S3,T7466,13.8
S3,T7467,13.8
S3,T7468,13.8
S3,T7469,13.8
S3,T7470,13.8
S3,T7471,13.8
S3,T7472,13.8
S3,T7473,13.8
S3,T7474,13.8
S3,T7475,13.8
S3,T7476,13.8
S3,T7477,13.8
S3,T7478,13.8
S3,T7479,13.8
S3,T7480,13.8
S3,T7481,13.8
S3,T7482,13.8
S3,T7483,13.8
S3,T7484,13.8
S3,T7485,13.8
S3,T7486,13.8
S3,T7487,13.8
S3,T7488,13.8
S3,T7489,13.8
S3,T7490,13.8
S3,T7491,13.8
S3,T7492,13.8
S3,T7493,13.8
S3,T7494,13.8
S3,T7495,13.8
S3,T7496,13.8
S3,T7497,13.8
S3,T7498,13.8
S3,T7499,13.8
S3,T7500,13.8
S3,T7501,13.8
S3,T7502,13.8
S3,T7503,13.8
S3,T7504,13.8
S3,T7505,13.8
S3,T7506,13.8
S3,T7507,13.8
S3,T7508,13.8
S3,T7509,13.8
S3,T7510,13.8
S3,T7511,13.8
S3,T7512,13.8
S3,T7513,13.8
S3,T7514,13.8
S3,T7515,13.8
S3,T7516,13.8
S3,T7517,13.8
S3,T7518,13.8
S3,T7519,13.8
S3,T7520,13.8
S3,T7521,13.8
S3,T7522,13.8
S3,T7523,13.8
S3,T7524,13.8
S3,T7525,13.8
S3,T7526,13.8
S3,T7527,13.8
S3,T7528,13.8
S3,T7529,13.8
S3,T7530,13.8
S3,T7531,13.8
S3,T7532,13.8
S3,T7533,13.8
S3,T7534,13.8
S3,T7535,13.8
S3,T7536,13.8
S3,T7537,13.8
S3,T7538,13.8
S3,T7539,13.8
S3,T7540,13.8
S3,T7541,13.8
S3,T7542,13.8
S3,T7543,13.8
S3,T7544,13.8
S3,T7545,13.8
S3,T7546,13.8
S3,T7547,13.8
S3,T7548,13.8
S3,T7549,13.8
S3,T7550,13.8
S3,T7551,13.8
S3,T7552,13.8
S3,T7553,13.8
S3,T7554,13.8
S3,T7555,13.8
S3,T7556,13.8
S3,T7557,13.8
S3,T7558,13.8
S3,T7559,13.8
S3,T7560,13.8
S4,T0841,11.936999999999998
S4,T0842,11.936999999999998
S4,T0843,11.936999999999998
S4,T0844,11.936999999999998
S4,T0845,11.936999999999998
S4,T0846,11.936999999999998
S4,T0847,11.936999999999998
S4,T0848,11.936999999999998
S4,T0849,11.936999999999998
S4,T0850,11.936999999999998
S4,T0851,11.936999999999998
S4,T0852,11.936999999999998
S4,T0853,11.936999999999998
S4,T0854,11.936999999999998
S4,T0855,11.936999999999998
S4,T0856,11.936999999999998
S4,T0857,11.936999999999998
S4,T0858,11.936999999999998
S4,T0859,11.936999999999998
S4,T0860,11.936999999999998
S4,T0861,11.936999999999998
S4,T0862,11.936999999999998
S4,T0863,11.936999999999998
S4,T0864,11.936999999999998
S4,T0865,13.180125000000002
S4,T0866,13.180125000000002
S4,T0867,13.180125000000002
S4,T0868,13.180125000000002
S4,T0869,13.180125000000002
S4,T0870,13.180125000000002
S4,T0871,13.180125000000002
S4,T0872,13.180125000000002
S4,T0873,13.180125000000002
S4,T0874,13.180125000000002
S4,T0875,13.180125000000002
S4,T0876,13.180125000000002
S4,T0877,13.180125000000002
S4,T0878,13.180125000000002
S4,T0879,13.180125000000002
S4,T0880,13.180125000000002
S4,T0881,13.180125000000002
S4,T0882,13.180125000000002
S4,T0883,13.180125000000002
S4,T0884,13.180125000000002
S4,T0885,13.180125000000002
S4,T0886,13.180125000000002
S4,T0887,13.180125000000002
S4,T0888,13.180125000000002
S4,T0889,15.663874999999997
S4,T0890,15.663874999999997
S4,T0891,15.663874999999997
S4,T0892,15.663874999999997
S4,T0893,15.663874999999997
S4,T0894,15.663874999999997
S4,T0895,15.663874999999997
S4,T0896,15.663874999999997
S4,T0897,15.663874999999997
S4,T0898,15.663874999999997
S4,T0899,15.663874999999997
S4,T0900,15.663874999999997
S4,T0901,15.663874999999997
S4,T0902,15.663874999999997
S4,T0903,15.663874999999997
S4,T0904,15.663874999999997
S4,T0905,15.663874999999997
S4,T0906,15.663874999999997
S4,T0907,15.663874999999997
S4,T0908,15.663874999999997
S4,T0909,15.663874999999997
S4,T0910,15.663874999999997
S4,T0911,15.663874999999997
S4,T0912,15.663874999999997
S4,T0913,10.316749999999999
S4,T0914,10.316749999999999
S4,T0915,10.316749999999999
S4,T0916,10.316749999999999
S4,T0917,10.316749999999999
S4,T0918,10.316749999999999
S4,T0919,10.316749999999999
S4,T0920,10.316749999999999
S4,T0921,10.316749999999999
S4,T0922,10.316749999999999
S4,T0923,10.316749999999999
S4,T0924,10.316749999999999
S4,T0925,10.316749999999999
S4,T0926,10.316749999999999
S4,T0927,10.316749999999999
S4,T0928,10.316749999999999
S4,T0929,10.316749999999999
S4,T0930,10.316749999999999
S4,T0931,10.316749999999999
S4,T0932,10.316749999999999
S4,T0933,10.316749999999999
S4,T0934,10.316749999999999
S4,T0935,10.316749999999999
S4,T0936,10.316749999999999
S4,T0937,8.2045
S4,T0938,8.2045
S4,T0939,8.2045
S4,T0940,8.2045
S4,T0941,8.2045
S4,T0942,8.2045
S4,T0943,8.2045
S4,T0944,8.2045
S4,T0945,8.2045
S4,T0946,8.2045
S4,T0947,8.2045
S4,T0948,8.2045
S4,T0949,8.2045
S4,T0950,8.2045
S4,T0951,8.2045
S4,T0952,8.2045
S4,T0953,8.2045
S4,T0954,8.2045
S4,T0955,8.2045
S4,T0956,8.2045
S4,T0957,8.2045
S4,T0958,8.2045
S4,T0959,8.2045
S4,T0960,8.2045
S4,T0961,8.817125
S4,T0962,8.817125
S4,T0963,8.817125
S4,T0964,8.817125
S4,T0965,8.817125
S4,T0966,8.817125
S4,T0967,8.817125
S4,T0968,8.817125
S4,T0969,8.817125
S4,T0970,8.817125
S4,T0971,8.817125
S4,T0972,8.817125
S4,T0973,8.817125
S4,T0974,8.817125
S4,T0975,8.817125
S4,T0976,8.817125
S4,T0977,8.817125
S4,T0978,8.817125
S4,T0979,8.817125
S4,T0980,8.817125
S4,T0981,8.817125
S4,T0982,8.817125
S4,T0983,8.817125
S4,T0984,8.817125
S4,T0985,9.117875
S4,T0986,9.117875
S4,T0987,9.117875
S4,T0988,9.117875
S4,T0989,9.117875
S4,T0990,9.117875
S4,T0991,9.117875
S4,T0992,9.117875
S4,T0993,9.117875
S4,T0994,9.117875
S4,T0995,9.117875
S4,T0996,9.117875
S4,T0997,9.117875
S4,T0998,9.117875
S4,T0999,9.117875
S4,T1000,9.117875
S4,T1001,9.117875
S4,T1002,9.117875
S4,T1003,9.117875
S4,T1004,9.117875
S4,T1005,9.117875
S4,T1006,9.117875
S4,T1007,9.117875
S4,T1008,9.117875
S4,T3025,13.205499999999999
S4,T3026,13.205499999999999
S4,T3027,13.205499999999999
S4,T3028,13.205499999999999
S4,T3029,13.205499999999999
S4,T3030,13.205499999999999
S4,T3031,13.205499999999999
S4,T3032,13.205499999999999
S4,T3033,13.205499999999999
S4,T3034,13.205499999999999
S4,T3035,13.205499999999999
S4,T3036,13.205499999999999
S4,T3037,13.205499999999999
S4,T3038,13.205499999999999
S4,T3039,13.205499999999999
S4,T3040,13.205499999999999
S4,T3041,13.205499999999999
S4,T3042,13.205499999999999
S4,T3043,13.205499999999999
S4,T3044,13.205499999999999
S4,T3045,13.205499999999999
S4,T3046,13.205499999999999
S4,T3047,13.205499999999999
S4,T3048,13.205499999999999
S4,T3049,13.1175
S4,T3050,13.1175
S4,T3051,13.1175
S4,T3052,13.1175
S4,T3053,13.1175
S4,T3054,13.1175
S4,T3055,13.1175
S4,T3056,13.1175
S4,T3057,13.1175
S4,T3058,13.1175
S4,T3059,13.1175
S4,T3060,13.1175
S4,T3061,13.1175
S4,T3062,13.1175
S4,T3063,13.1175
S4,T3064,13.1175
S4,T3065,13.1175
S4,T3066,13.1175
S4,T3067,13.1175
S4,T3068,13.1175
S4,T3069,13.1175
S4,T3070,13.1175
S4,T3071,13.1175
S4,T3072,13.1175
S4,T3073,12.568625
S4,T3074,12.568625
S4,T3075,12.568625
S4,T3076,12.568625
S4,T3077,12.568625
S4,T3078,12.568625
S4,T3079,12.568625
S4,T3080,12.568625
S4,T3081,12.568625
S4,T3082,12.568625
S4,T3083,12.568625
S4,T3084,12.568625
S4,T3085,12.568625
S4,T3086,12.568625
S4,T3087,12.568625
S4,T3088,12.568625
S4,T3089,12.568625
S4,T3090,12.568625
S4,T3091,12.568625
S4,T3092,12.568625
S4,T3093,12.568625
S4,T3094,12.568625
S4,T3095,12.568625
S4,T3096,12.568625
S4,T3097,9.534125
S4,T3098,9.534125
S4,T3099,9.534125
S4,T3100,9.534125
S4,T3101,9.534125
S4,T3102,9.534125
S4,T3103,9.534125
S4,T3104,9.534125
S4,T3105,9.534125
S4,T3106,9.534125
S4,T3107,9.534125
S4,T3108,9.534125
S4,T3109,9.534125
S4,T3110,9.534125
S4,T3111,9.534125
S4,T3112,9.534125
S4,T3113,9.534125
S4,T3114,9.534125
S4,T3115,9.534125
S4,T3116,9.534125
S4,T3117,9.534125
S4,T3118,9.534125
S4,T3119,9.534125
S4,T3120,9.534125
S4,T3121,10.62725
S4,T3122,10.62725
S4,T3123,10.62725
S4,T3124,10.62725
S4,T3125,10.62725
S4,T3126,10.62725
S4,T3127,10.62725
S4,T3128,10.62725
S4,T3129,10.62725
S4,T3130,10.62725
S4,T3131,10.62725
S4,T3132,10.62725
S4,T3133,10.62725
S4,T3134,10.62725
S4,T3135,10.62725
S4,T3136,10.62725
S4,T3137,10.62725
S4,T3138,10.62725
S4,T3139,10.62725
S4,T3140,10.62725
S4,T3141,10.62725
S4,T3142,10.62725
S4,T3143,10.62725
S4,T3144,10.62725
S4,T3145,12.752624999999998
S4,T3146,12.752624999999998
S4,T3147,12.752624999999998
S4,T3148,12.752624999999998
S4,T3149,12.752624999999998
S4,T3150,12.752624999999998
S4,T3151,12.752624999999998
S4,T3152,12.752624999999998
S4,T3153,12.752624999999998
S4,T3154,12.752624999999998
S4,T3155,12.752624999999998
S4,T3156,12.752624999999998
S4,T3157,12.752624999999998
S4,T3158,12.752624999999998
S4,T3159,12.752624999999998
S4,T3160,12.752624999999998
S4,T3161,12.752624999999998
S4,T3162,12.752624999999998
S4,T3163,12.752624999999998
S4,T3164,12.752624999999998
