scenario,T,TECH,TYPE,F,value
S2,T0955,HP_AIR,HO,electricity,3.248
S2,T0956,FC,CO,electricity,0.0006605948164389695
S2,T0956,HP_EHR,HR,electricity,0.3652597402597403
S2,T0956,AMV1,BP,wood pellets,362.0
S2,T0956,AMV4,BP,wood chips,500.0
S2,T0956,ARC,BP,municipal waste,224.0
S2,T0956,ARGO5,BP,municipal waste,65.0
S2,T0956,ARGO6,BP,municipal waste,73.0
S2,T0956,KKV7,BP,wood chips,47.0
S2,T0956,KKV8,BP,wood chips,56.0
S2,T0956,VF5,BP,municipal waste,85.0
S2,T0956,VF6,BP,municipal waste,112.0
S2,T0956,HOB_EL,HO,electricity,120.0
S2,T0956,HOB_NG,HO,natural gas,28.510715583953253
S2,T0956,HOB_WP,HO,wood pellets,33.0
S2,T0956,HOB_WW,HO,wood waste,14.0
S2,T0956,DEH,HO,excess heat,8.0
S2,T0956,HP_AIR,HO,electricity,3.248
S2,T0957,FC,CO,electricity,0.0006605948164389695
S2,T0957,HP_EHR,HR,electricity,0.3652597402597403
S2,T0957,AMV1,BP,wood pellets,330.55847320845743
S2,T0957,AMV4,BP,wood chips,500.0
S2,T0957,ARC,BP,municipal waste,224.0
S2,T0957,ARGO5,BP,municipal waste,65.0
S2,T0957,ARGO6,BP,municipal waste,73.0
S2,T0957,KKV7,BP,wood chips,47.0
S2,T0957,KKV8,BP,wood chips,56.0
S2,T0957,VF5,BP,municipal waste,85.0
S2,T0957,VF6,BP,municipal waste,112.0
S2,T0957,HOB_EL,HO,electricity,120.0
S2,T0957,HOB_WP,HO,wood pellets,33.0
S2,T0957,HOB_WW,HO,wood waste,14.0
S2,T0957,DEH,HO,excess heat,8.0
S2,T0957,HP_AIR,HO,electricity,3.248
S2,T0958,FC,CO,electricity,0.0006605948164389695
S2,T0958,HP_EHR,HR,electricity,0.3652597402597403
S2,T0958,AMV1,BP,wood pellets,219.42803842584874
S2,T0958,AMV4,BP,wood chips,500.0
S2,T0958,ARC,BP,municipal waste,224.0
S2,T0958,ARGO5,BP,municipal waste,65.0
S2,T0958,ARGO6,BP,municipal waste,73.0
S2,T0958,KKV7,BP,wood chips,47.0
S2,T0958,KKV8,BP,wood chips,56.0
S2,T0958,VF5,BP,municipal waste,85.0
S2,T0958,VF6,BP,municipal waste,112.0
S2,T0958,HOB_EL,HO,electricity,120.0
S2,T0958,HOB_WP,HO,wood pellets,33.0
S2,T0958,HOB_WW,HO,wood waste,14.0
S2,T0958,DEH,HO,excess heat,8.0
S2,T0958,HP_AIR,HO,electricity,3.248
S2,T0959,FC,CO,electricity,0.0006605948164389695
S2,T0959,HP_EHR,HR,electricity,0.3652597402597403
S2,T0959,AMV1,BP,wood pellets,216.55953964324004
S2,T0959,AMV4,BP,wood chips,500.0
S2,T0959,ARC,BP,municipal waste,224.0
S2,T0959,ARGO5,BP,municipal waste,65.0
S2,T0959,ARGO6,BP,municipal waste,73.0
S2,T0959,KKV7,BP,wood chips,47.0
S2,T0959,KKV8,BP,wood chips,56.0
S2,T0959,VF5,BP,municipal waste,85.0
S2,T0959,VF6,BP,municipal waste,112.0
S2,T0959,HOB_EL,HO,electricity,120.0
S2,T0959,HOB_WP,HO,wood pellets,33.0
S2,T0959,HOB_WW,HO,wood waste,14.0
S2,T0959,DEH,HO,excess heat,8.0
S2,T0959,HP_AIR,HO,electricity,3.248
S2,T0960,FC,CO,electricity,0.0006605948164389695
S2,T0960,HP_EHR,HR,electricity,0.3652597402597403
S2,T0960,AMV1,BP,wood pellets,204.1927225997618
S2,T0960,AMV4,BP,wood chips,500.0
S2,T0960,ARC,BP,municipal waste,224.0
S2,T0960,ARGO5,BP,municipal waste,65.0
S2,T0960,ARGO6,BP,municipal waste,73.0
S2,T0960,KKV7,BP,wood chips,47.0
S2,T0960,KKV8,BP,wood chips,56.0
S2,T0960,VF5,BP,municipal waste,85.0
S2,T0960,VF6,BP,municipal waste,112.0
S2,T0960,HOB_EL,HO,electricity,120.0
S2,T0960,HOB_WP,HO,wood pellets,33.0
S2,T0960,HOB_WW,HO,wood waste,14.0
S2,T0960,DEH,HO,excess heat,8.0
S2,T0960,HP_AIR,HO,electricity,3.248
S2,T0961,FC,CO,electricity,0.0006605948164389695
S2,T0961,HP_EHR,HR,electricity,0.3652597402597403
S2,T0961,AMV1,BP,wood pellets,162.56392851280526
S2,T0961,AMV4,BP,wood chips,500.0
S2,T0961,ARC,BP,municipal waste,224.0
S2,T0961,ARGO5,BP,municipal waste,65.0
S2,T0961,ARGO6,BP,municipal waste,73.0
S2,T0961,KKV7,BP,wood chips,47.0
S2,T0961,KKV8,BP,wood chips,56.0
S2,T0961,VF5,BP,municipal waste,85.0
S2,T0961,VF6,BP,municipal waste,112.0
S2,T0961,HOB_EL,HO,electricity,120.0
S2,T0961,HOB_WP,HO,wood pellets,33.0
S2,T0961,HOB_WW,HO,wood waste,14.0
S2,T0961,DEH,HO,excess heat,8.0
S2,T0961,HP_AIR,HO,electricity,3.248
S2,T0962,FC,CO,electricity,0.0006605948164389695
S2,T0962,HP_EHR,HR,electricity,0.3652597402597403
S2,T0962,AMV1,BP,wood pellets,100.00793999106617
S2,T0962,AMV4,BP,wood chips,500.0
S2,T0962,ARC,BP,municipal waste,224.0
S2,T0962,ARGO5,BP,municipal waste,65.0
S2,T0962,ARGO6,BP,municipal waste,73.0
S2,T0962,KKV7,BP,wood chips,47.0
S2,T0962,KKV8,BP,wood chips,56.0
S2,T0962,VF5,BP,municipal waste,85.0
S2,T0962,VF6,BP,municipal waste,112.0
S2,T0962,HOB_EL,HO,electricity,120.0
S2,T0962,HOB_WP,HO,wood pellets,33.0
S2,T0962,HOB_WW,HO,wood waste,14.0
S2,T0962,DEH,HO,excess heat,8.0
S2,T0962,HP_AIR,HO,electricity,3.248
S2,T0963,FC,CO,electricity,0.0006605948164389695
S2,T0963,HP_EHR,HR,electricity,0.3652597402597403
S2,T0963,AMV1,BP,wood pellets,149.9715166867183
S2,T0963,AMV4,BP,wood chips,500.0
S2,T0963,ARC,BP,municipal waste,224.0
S2,T0963,ARGO5,BP,municipal waste,65.0
S2,T0963,ARGO6,BP,municipal waste,73.0
S2,T0963,KKV7,BP,wood chips,47.0
S2,T0963,KKV8,BP,wood chips,56.0
S2,T0963,VF5,BP,municipal waste,85.0
S2,T0963,VF6,BP,municipal waste,112.0
S2,T0963,HOB_EL,HO,electricity,120.0
S2,T0963,HOB_WP,HO,wood pellets,33.0
S2,T0963,HOB_WW,HO,wood waste,14.0
S2,T0963,DEH,HO,excess heat,8.0
S2,T0963,HP_AIR,HO,electricity,3.248
S2,T0964,FC,CO,electricity,0.0006605948164389695
S2,T0964,HP_EHR,HR,electricity,0.3652597402597403
S2,T0964,AMV1,BP,wood pellets,265.40469964324006
S2,T0964,AMV4,BP,wood chips,500.0
S2,T0964,ARC,BP,municipal waste,224.0
S2,T0964,ARGO5,BP,municipal waste,65.0
S2,T0964,ARGO6,BP,municipal waste,73.0
S2,T0964,KKV7,BP,wood chips,47.0
S2,T0964,KKV8,BP,wood chips,56.0
S2,T0964,VF5,BP,municipal waste,85.0
S2,T0964,VF6,BP,municipal waste,112.0
S2,T0964,HOB_EL,HO,electricity,120.0
S2,T0964,HOB_WP,HO,wood pellets,33.0
S2,T0964,HOB_WW,HO,wood waste,14.0
S2,T0964,DEH,HO,excess heat,8.0
S2,T0964,HP_AIR,HO,electricity,3.248
S2,T0965,FC,CO,electricity,0.0006605948164389695
S2,T0965,HP_EHR,HR,electricity,0.3652597402597403
S2,T0965,AMV1,BP,wood pellets,353.0552739041096
S2,T0965,AMV4,BP,wood chips,500.0
S2,T0965,ARC,BP,municipal waste,224.0
S2,T0965,ARGO5,BP,municipal waste,65.0
S2,T0965,ARGO6,BP,municipal waste,73.0
S2,T0965,KKV7,BP,wood chips,47.0
S2,T0965,KKV8,BP,wood chips,56.0
S2,T0965,VF5,BP,municipal waste,85.0
S2,T0965,VF6,BP,municipal waste,112.0
S2,T0965,HOB_EL,HO,electricity,120.0
S2,T0965,HOB_WP,HO,wood pellets,33.0
S2,T0965,HOB_WW,HO,wood waste,14.0
S2,T0965,DEH,HO,excess heat,8.0
S2,T0965,HP_AIR,HO,electricity,3.248
S2,T0966,FC,CO,electricity,0.0006605948164389695
S2,T0966,HP_EHR,HR,electricity,0.3652597402597403
S2,T0966,AMV1,BP,wood pellets,362.0
S2,T0966,AMV4,BP,wood chips,500.0
S2,T0966,ARC,BP,municipal waste,224.0
S2,T0966,ARGO5,BP,municipal waste,65.0
S2,T0966,ARGO6,BP,municipal waste,73.0
S2,T0966,KKV7,BP,wood chips,47.0
S2,T0966,KKV8,BP,wood chips,56.0
S2,T0966,VF5,BP,municipal waste,85.0
S2,T0966,VF6,BP,municipal waste,112.0
S2,T0966,HOB_EL,HO,electricity,120.0
S2,T0966,HOB_NG,HO,natural gas,62.680501991720256
S2,T0966,HOB_WP,HO,wood pellets,33.0
S2,T0966,HOB_WW,HO,wood waste,14.0
S2,T0966,DEH,HO,excess heat,8.0
S2,T0966,HP_AIR,HO,electricity,3.248
S2,T0967,FC,CO,electricity,0.0006605948164389695
S2,T0967,HP_EHR,HR,electricity,0.3652597402597403
S2,T0967,AMV1,BP,wood pellets,362.0
S2,T0967,AMV4,BP,wood chips,500.0
S2,T0967,ARC,BP,municipal waste,224.0
S2,T0967,ARGO5,BP,municipal waste,65.0
S2,T0967,ARGO6,BP,municipal waste,73.0
S2,T0967,KKV7,BP,wood chips,47.0
S2,T0967,KKV8,BP,wood chips,56.0
S2,T0967,VF5,BP,municipal waste,85.0
S2,T0967,VF6,BP,municipal waste,112.0
S2,T0967,HOB_EL,HO,electricity,120.0
S2,T0967,HOB_NG,HO,natural gas,113.16593888492409
S2,T0967,HOB_WP,HO,wood pellets,33.0
S2,T0967,HOB_WW,HO,wood waste,14.0
S2,T0967,DEH,HO,excess heat,8.0
S2,T0967,HP_AIR,HO,electricity,3.248
S2,T0968,FC,CO,electricity,0.0006605948164389695
S2,T0968,HP_EHR,HR,electricity,0.3652597402597403
S2,T0968,AMV1,BP,wood pellets,362.0
S2,T0968,AMV4,BP,wood chips,500.0
S2,T0968,ARC,BP,municipal waste,224.0
S2,T0968,ARGO5,BP,municipal waste,65.0
S2,T0968,ARGO6,BP,municipal waste,73.0
S2,T0968,KKV7,BP,wood chips,47.0
S2,T0968,KKV8,BP,wood chips,56.0
S2,T0968,VF5,BP,municipal waste,85.0
S2,T0968,VF6,BP,municipal waste,112.0
S2,T0968,HOB_EL,HO,electricity,120.0
S2,T0968,HOB_NG,HO,natural gas,239.34799713735123
S2,T0968,HOB_WP,HO,wood pellets,33.0
S2,T0968,HOB_WW,HO,wood waste,14.0
S2,T0968,DEH,HO,excess heat,8.0
S2,T0968,HP_AIR,HO,electricity,3.248
S2,T0969,FC,CO,electricity,0.0006605948164389695
S2,T0969,HP_EHR,HR,electricity,0.3652597402597403
S2,T0969,AMV1,BP,wood pellets,362.0
S2,T0969,AMV4,BP,wood chips,500.0
S2,T0969,ARC,BP,municipal waste,224.0
S2,T0969,ARGO5,BP,municipal waste,65.0
S2,T0969,ARGO6,BP,municipal waste,73.0
S2,T0969,KKV7,BP,wood chips,47.0
S2,T0969,KKV8,BP,wood chips,56.0
S2,T0969,VF5,BP,municipal waste,85.0
S2,T0969,VF6,BP,municipal waste,112.0
S2,T0969,HOB_EL,HO,electricity,120.0
S2,T0969,HOB_NG,HO,natural gas,170.5736282053124
S2,T0969,HOB_WP,HO,wood pellets,33.0
S2,T0969,HOB_WW,HO,wood waste,14.0
S2,T0969,DEH,HO,excess heat,8.0
S2,T0969,HP_AIR,HO,electricity,3.248
S2,T0970,FC,CO,electricity,0.0006605948164389695
S2,T0970,HP_EHR,HR,electricity,0.3652597402597403
S2,T0970,AMV1,BP,wood pellets,362.0
S2,T0970,AMV4,BP,wood chips,500.0
S2,T0970,ARC,BP,municipal waste,224.0
S2,T0970,ARGO5,BP,municipal waste,65.0
S2,T0970,ARGO6,BP,municipal waste,73.0
S2,T0970,KKV7,BP,wood chips,47.0
S2,T0970,KKV8,BP,wood chips,56.0
S2,T0970,VF5,BP,municipal waste,85.0
S2,T0970,VF6,BP,municipal waste,112.0
S2,T0970,HOB_EL,HO,electricity,120.0
S2,T0970,HOB_NG,HO,natural gas,61.80423014706007
S2,T0970,HOB_WP,HO,wood pellets,33.0
S2,T0970,HOB_WW,HO,wood waste,14.0
S2,T0970,DEH,HO,excess heat,8.0
S2,T0970,HP_AIR,HO,electricity,3.248
S2,T0971,FC,CO,electricity,0.0006605948164389695
S2,T0971,HP_EHR,HR,electricity,0.3652597402597403
S2,T0971,AMV1,BP,wood pellets,343.3764798171531
S2,T0971,AMV4,BP,wood chips,500.0
S2,T0971,ARC,BP,municipal waste,224.0
S2,T0971,ARGO5,BP,municipal waste,65.0
S2,T0971,ARGO6,BP,municipal waste,73.0
S2,T0971,KKV7,BP,wood chips,47.0
S2,T0971,KKV8,BP,wood chips,56.0
S2,T0971,VF5,BP,municipal waste,85.0
S2,T0971,VF6,BP,municipal waste,112.0
S2,T0971,HOB_EL,HO,electricity,120.0
S2,T0971,HOB_WP,HO,wood pellets,33.0
S2,T0971,HOB_WW,HO,wood waste,14.0
S2,T0971,DEH,HO,excess heat,8.0
S2,T0971,HP_AIR,HO,electricity,3.248
S2,T0972,FC,CO,electricity,0.0006605948164389695
S2,T0972,HP_EHR,HR,electricity,0.3652597402597403
S2,T0972,AMV1,BP,wood pellets,347.36339529541397
S2,T0972,AMV4,BP,wood chips,500.0
S2,T0972,ARC,BP,municipal waste,224.0
S2,T0972,ARGO5,BP,municipal waste,65.0
S2,T0972,ARGO6,BP,municipal waste,73.0
S2,T0972,KKV7,BP,wood chips,47.0
S2,T0972,KKV8,BP,wood chips,56.0
S2,T0972,VF5,BP,municipal waste,85.0
S2,T0972,VF6,BP,municipal waste,112.0
S2,T0972,HOB_EL,HO,electricity,120.0
S2,T0972,HOB_WP,HO,wood pellets,33.0
S2,T0972,HOB_WW,HO,wood waste,14.0
S2,T0972,DEH,HO,excess heat,8.0
S2,T0972,HP_AIR,HO,electricity,3.248
S2,T0973,FC,CO,electricity,0.0006605948164389695
S2,T0973,HP_EHR,HR,electricity,0.3652597402597403
S2,T0973,AMV1,BP,wood pellets,362.0
S2,T0973,AMV4,BP,wood chips,500.0
S2,T0973,ARC,BP,municipal waste,224.0
S2,T0973,ARGO5,BP,municipal waste,65.0
S2,T0973,ARGO6,BP,municipal waste,73.0
S2,T0973,KKV7,BP,wood chips,47.0
S2,T0973,KKV8,BP,wood chips,56.0
S2,T0973,VF5,BP,municipal waste,85.0
S2,T0973,VF6,BP,municipal waste,112.0
S2,T0973,HOB_EL,HO,electricity,120.0
S2,T0973,HOB_NG,HO,natural gas,94.5932010208464
S2,T0973,HOB_WP,HO,wood pellets,33.0
S2,T0973,HOB_WW,HO,wood waste,14.0
S2,T0973,DEH,HO,excess heat,8.0
S2,T0973,HP_AIR,HO,electricity,3.248
S2,T0974,FC,CO,electricity,0.0006605948164389695
S2,T0974,HP_EHR,HR,electricity,0.3652597402597403
S2,T0974,AMV1,BP,wood pellets,362.0
S2,T0974,AMV4,BP,wood chips,500.0
S2,T0974,ARC,BP,municipal waste,224.0
S2,T0974,ARGO5,BP,municipal waste,65.0
S2,T0974,ARGO6,BP,municipal waste,73.0
S2,T0974,KKV7,BP,wood chips,47.0
S2,T0974,KKV8,BP,wood chips,56.0
S2,T0974,VF5,BP,municipal waste,85.0
S2,T0974,VF6,BP,municipal waste,112.0
S2,T0974,HOB_EL,HO,electricity,120.0
S2,T0974,HOB_NG,HO,natural gas,109.31397771987557
S2,T0974,HOB_WP,HO,wood pellets,33.0
S2,T0974,HOB_WW,HO,wood waste,14.0
S2,T0974,DEH,HO,excess heat,8.0
S2,T0974,HP_AIR,HO,electricity,3.248
S2,T0975,FC,CO,electricity,0.0006605948164389695
S2,T0975,HP_EHR,HR,electricity,0.3652597402597403
S2,T0975,AMV1,BP,wood pellets,362.0
S2,T0975,AMV4,BP,wood chips,500.0
S2,T0975,ARC,BP,municipal waste,224.0
S2,T0975,ARGO5,BP,municipal waste,65.0
S2,T0975,ARGO6,BP,municipal waste,73.0
S2,T0975,KKV7,BP,wood chips,47.0
S2,T0975,KKV8,BP,wood chips,56.0
S2,T0975,VF5,BP,municipal waste,85.0
S2,T0975,VF6,BP,municipal waste,112.0
S2,T0975,HOB_EL,HO,electricity,120.0
S2,T0975,HOB_NG,HO,natural gas,147.20958937036096
S2,T0975,HOB_WP,HO,wood pellets,33.0
S2,T0975,HOB_WW,HO,wood waste,14.0
S2,T0975,DEH,HO,excess heat,8.0
S2,T0975,HP_AIR,HO,electricity,3.248
S2,T0976,FC,CO,electricity,0.0006605948164389695
S2,T0976,HP_EHR,HR,electricity,0.3652597402597403
S2,T0976,AMV1,BP,wood pellets,362.0
S2,T0976,AMV4,BP,wood chips,500.0
S2,T0976,ARC,BP,municipal waste,224.0
S2,T0976,ARGO5,BP,municipal waste,65.0
S2,T0976,ARGO6,BP,municipal waste,73.0
S2,T0976,KKV7,BP,wood chips,47.0
S2,T0976,KKV8,BP,wood chips,56.0
S2,T0976,VF5,BP,municipal waste,85.0
S2,T0976,VF6,BP,municipal waste,112.0
S2,T0976,HOB_EL,HO,electricity,120.0
S2,T0976,HOB_NG,HO,natural gas,210.34791946744835
S2,T0976,HOB_WP,HO,wood pellets,33.0
S2,T0976,HOB_WW,HO,wood waste,14.0
S2,T0976,DEH,HO,excess heat,8.0
S2,T0976,HP_AIR,HO,electricity,3.248
S2,T0977,FC,CO,electricity,0.0006605948164389695
S2,T0977,HP_EHR,HR,electricity,0.3652597402597403
S2,T0977,AMV1,BP,wood pellets,362.0
S2,T0977,AMV4,BP,wood chips,500.0
S2,T0977,ARC,BP,municipal waste,224.0
S2,T0977,ARGO5,BP,municipal waste,65.0
S2,T0977,ARGO6,BP,municipal waste,73.0
S2,T0977,KKV7,BP,wood chips,47.0
S2,T0977,KKV8,BP,wood chips,56.0
S2,T0977,VF5,BP,municipal waste,85.0
S2,T0977,VF6,BP,municipal waste,112.0
S2,T0977,HOB_EL,HO,electricity,120.0
S2,T0977,HOB_NG,HO,natural gas,186.10760878783665
S2,T0977,HOB_WP,HO,wood pellets,33.0
S2,T0977,HOB_WW,HO,wood waste,14.0
S2,T0977,DEH,HO,excess heat,8.0
S2,T0977,HP_AIR,HO,electricity,3.248
S2,T0978,FC,CO,electricity,0.0006605948164389695
S2,T0978,HP_EHR,HR,electricity,0.3652597402597403
S2,T0978,AMV1,BP,wood pellets,362.0
S2,T0978,AMV4,BP,wood chips,500.0
S2,T0978,ARC,BP,municipal waste,224.0
S2,T0978,ARGO5,BP,municipal waste,65.0
S2,T0978,ARGO6,BP,municipal waste,73.0
S2,T0978,KKV7,BP,wood chips,47.0
S2,T0978,KKV8,BP,wood chips,56.0
S2,T0978,VF5,BP,municipal waste,85.0
S2,T0978,VF6,BP,municipal waste,112.0
S2,T0978,HOB_EL,HO,electricity,120.0
S2,T0978,HOB_NG,HO,natural gas,198.79203597230273
S2,T0978,HOB_WP,HO,wood pellets,33.0
S2,T0978,HOB_WW,HO,wood waste,14.0
S2,T0978,DEH,HO,excess heat,8.0
S2,T0978,HP_AIR,HO,electricity,3.248
S2,T0979,FC,CO,electricity,0.0006605948164389695
S2,T0979,HP_EHR,HR,electricity,0.3652597402597403
S2,T0979,AMV1,BP,wood pellets,362.0
S2,T0979,AMV4,BP,wood chips,500.0
S2,T0979,ARC,BP,municipal waste,224.0
S2,T0979,ARGO5,BP,municipal waste,65.0
S2,T0979,ARGO6,BP,municipal waste,73.0
S2,T0979,KKV7,BP,wood chips,47.0
S2,T0979,KKV8,BP,wood chips,56.0
S2,T0979,VF5,BP,municipal waste,85.0
S2,T0979,VF6,BP,municipal waste,112.0
S2,T0979,HOB_EL,HO,electricity,120.0
S2,T0979,HOB_NG,HO,natural gas,185.199802962594
S2,T0979,HOB_WP,HO,wood pellets,33.0
S2,T0979,HOB_WW,HO,wood waste,14.0
S2,T0979,DEH,HO,excess heat,8.0
S2,T0979,HP_AIR,HO,electricity,3.248
S2,T0980,FC,CO,electricity,0.0006605948164389695
S2,T0980,HP_EHR,HR,electricity,0.3652597402597403
S2,T0980,AMV1,BP,wood pellets,362.0
S2,T0980,AMV4,BP,wood chips,500.0
S2,T0980,ARC,BP,municipal waste,224.0
S2,T0980,ARGO5,BP,municipal waste,65.0
S2,T0980,ARGO6,BP,municipal waste,73.0
S2,T0980,KKV7,BP,wood chips,47.0
S2,T0980,KKV8,BP,wood chips,56.0
S2,T0980,VF5,BP,municipal waste,85.0
S2,T0980,VF6,BP,municipal waste,112.0
S2,T0980,HOB_EL,HO,electricity,120.0
S2,T0980,HOB_NG,HO,natural gas,202.70706509851627
S2,T0980,HOB_WP,HO,wood pellets,33.0
S2,T0980,HOB_WW,HO,wood waste,14.0
S2,T0980,DEH,HO,excess heat,8.0
S2,T0980,HP_AIR,HO,electricity,3.248
S2,T0981,FC,CO,electricity,0.0006605948164389695
S2,T0981,HP_EHR,HR,electricity,0.3652597402597403
S2,T0981,AMV1,BP,wood pellets,362.0
S2,T0981,AMV4,BP,wood chips,500.0
S2,T0981,ARC,BP,municipal waste,224.0
S2,T0981,ARGO5,BP,municipal waste,65.0
S2,T0981,ARGO6,BP,municipal waste,73.0
S2,T0981,KKV7,BP,wood chips,47.0
S2,T0981,KKV8,BP,wood chips,56.0
S2,T0981,VF5,BP,municipal waste,85.0
S2,T0981,VF6,BP,municipal waste,112.0
S2,T0981,HOB_EL,HO,electricity,120.0
S2,T0981,HOB_NG,HO,natural gas,182.41331752570076
S2,T0981,HOB_WP,HO,wood pellets,33.0
S2,T0981,HOB_WW,HO,wood waste,14.0
S2,T0981,DEH,HO,excess heat,8.0
S2,T0981,HP_AIR,HO,electricity,3.248
S2,T0982,FC,CO,electricity,0.0006605948164389695
S2,T0982,HP_EHR,HR,electricity,0.3652597402597403
S2,T0982,AMV1,BP,wood pellets,362.0
S2,T0982,AMV4,BP,wood chips,500.0
S2,T0982,ARC,BP,municipal waste,224.0
S2,T0982,ARGO5,BP,municipal waste,65.0
S2,T0982,ARGO6,BP,municipal waste,73.0
S2,T0982,KKV7,BP,wood chips,47.0
S2,T0982,KKV8,BP,wood chips,56.0
S2,T0982,VF5,BP,municipal waste,85.0
S2,T0982,VF6,BP,municipal waste,112.0
S2,T0982,HOB_EL,HO,electricity,120.0
S2,T0982,HOB_NG,HO,natural gas,163.9982495645357
S2,T0982,HOB_WP,HO,wood pellets,33.0
S2,T0982,HOB_WW,HO,wood waste,14.0
S2,T0982,DEH,HO,excess heat,8.0
S2,T0982,HP_AIR,HO,electricity,3.248
S2,T0983,FC,CO,electricity,0.0006605948164389695
S2,T0983,HP_EHR,HR,electricity,0.3652597402597403
S2,T0983,AMV1,BP,wood pellets,362.0
S2,T0983,AMV4,BP,wood chips,500.0
S2,T0983,ARC,BP,municipal waste,224.0
S2,T0983,ARGO5,BP,municipal waste,65.0
S2,T0983,ARGO6,BP,municipal waste,73.0
S2,T0983,KKV7,BP,wood chips,47.0
S2,T0983,KKV8,BP,wood chips,56.0
S2,T0983,VF5,BP,municipal waste,85.0
S2,T0983,VF6,BP,municipal waste,112.0
S2,T0983,HOB_EL,HO,electricity,120.0
S2,T0983,HOB_NG,HO,natural gas,84.38659907909884
S2,T0983,HOB_WP,HO,wood pellets,33.0
S2,T0983,HOB_WW,HO,wood waste,14.0
S2,T0983,DEH,HO,excess heat,8.0
S2,T0983,HP_AIR,HO,electricity,3.248
S2,T0984,FC,CO,electricity,0.0006605948164389695
S2,T0984,HP_EHR,HR,electricity,0.3652597402597403
S2,T0984,AMV1,BP,wood pellets,362.0
S2,T0984,AMV4,BP,wood chips,500.0
S2,T0984,ARC,BP,municipal waste,224.0
S2,T0984,ARGO5,BP,municipal waste,65.0
S2,T0984,ARGO6,BP,municipal waste,73.0
S2,T0984,KKV7,BP,wood chips,47.0
S2,T0984,KKV8,BP,wood chips,56.0
S2,T0984,VF5,BP,municipal waste,85.0
S2,T0984,VF6,BP,municipal waste,112.0
S2,T0984,HOB_EL,HO,electricity,120.0
S2,T0984,HOB_NG,HO,natural gas,146.5540553897784
S2,T0984,HOB_WP,HO,wood pellets,33.0
S2,T0984,HOB_WW,HO,wood waste,14.0
S2,T0984,DEH,HO,excess heat,8.0
S2,T0984,HP_AIR,HO,electricity,3.248
S2,T0985,FC,CO,electricity,0.0006605948164389695
S2,T0985,HP_EHR,HR,electricity,0.3652597402597403
S2,T0985,AMV1,BP,wood pellets,362.0
S2,T0985,AMV4,BP,wood chips,500.0
S2,T0985,ARC,BP,municipal waste,224.0
S2,T0985,ARGO5,BP,municipal waste,65.0
S2,T0985,ARGO6,BP,municipal waste,73.0
S2,T0985,KKV7,BP,wood chips,47.0
S2,T0985,KKV8,BP,wood chips,56.0
S2,T0985,VF5,BP,municipal waste,85.0
S2,T0985,VF6,BP,municipal waste,112.0
S2,T0985,HOB_EL,HO,electricity,120.0
S2,T0985,HOB_NG,HO,natural gas,132.9933563606522
S2,T0985,HOB_WP,HO,wood pellets,33.0
S2,T0985,HOB_WW,HO,wood waste,14.0
S2,T0985,DEH,HO,excess heat,8.0
S2,T0985,HP_AIR,HO,electricity,3.248
S2,T0986,FC,CO,electricity,0.0006605948164389695
S2,T0986,HP_EHR,HR,electricity,0.3652597402597403
S2,T0986,AMV1,BP,wood pellets,362.0
S2,T0986,AMV4,BP,wood chips,500.0
S2,T0986,ARC,BP,municipal waste,224.0
S2,T0986,ARGO5,BP,municipal waste,65.0
S2,T0986,ARGO6,BP,municipal waste,73.0
S2,T0986,KKV7,BP,wood chips,47.0
S2,T0986,KKV8,BP,wood chips,56.0
S2,T0986,VF5,BP,municipal waste,85.0
S2,T0986,VF6,BP,municipal waste,112.0
S2,T0986,HOB_EL,HO,electricity,120.0
S2,T0986,HOB_NG,HO,natural gas,105.7773563606522
S2,T0986,HOB_WP,HO,wood pellets,33.0
S2,T0986,HOB_WW,HO,wood waste,14.0
S2,T0986,DEH,HO,excess heat,8.0
S2,T0986,HP_AIR,HO,electricity,3.248
S2,T0987,FC,CO,electricity,0.0006605948164389695
S2,T0987,HP_EHR,HR,electricity,0.3652597402597403
S2,T0987,AMV1,BP,wood pellets,362.0
S2,T0987,AMV4,BP,wood chips,500.0
S2,T0987,ARC,BP,municipal waste,224.0
S2,T0987,ARGO5,BP,municipal waste,65.0
S2,T0987,ARGO6,BP,municipal waste,73.0
S2,T0987,KKV7,BP,wood chips,47.0
S2,T0987,KKV8,BP,wood chips,56.0
S2,T0987,VF5,BP,municipal waste,85.0
S2,T0987,VF6,BP,municipal waste,112.0
S2,T0987,HOB_EL,HO,electricity,120.0
S2,T0987,HOB_NG,HO,natural gas,120.37199713735126
S2,T0987,HOB_WP,HO,wood pellets,33.0
S2,T0987,HOB_WW,HO,wood waste,14.0
S2,T0987,DEH,HO,excess heat,8.0
S2,T0987,HP_AIR,HO,electricity,3.248
S2,T0988,FC,CO,electricity,0.0006605948164389695
S2,T0988,HP_EHR,HR,electricity,0.3652597402597403
S2,T0988,AMV1,BP,wood pellets,362.0
S2,T0988,AMV4,BP,wood chips,500.0
S2,T0988,ARC,BP,municipal waste,224.0
S2,T0988,ARGO5,BP,municipal waste,65.0
S2,T0988,ARGO6,BP,municipal waste,73.0
S2,T0988,KKV7,BP,wood chips,47.0
S2,T0988,KKV8,BP,wood chips,56.0
S2,T0988,VF5,BP,municipal waste,85.0
S2,T0988,VF6,BP,municipal waste,112.0
S2,T0988,HOB_EL,HO,electricity,120.0
S2,T0988,HOB_NG,HO,natural gas,175.71180296259396
