scenario,T,value
S2,T7406,6.3321767955900246
S2,T7407,6.541866275754286
S2,T7408,6.970665676176911
S2,T7409,9.731604664317416
S2,T7410,7.352430496817533
S2,T7411,6.785829792054268
S2,T7412,6.517735713284871
S2,T7413,6.253339138289931
S2,T7414,6.053303367756562
S2,T7415,5.871125378834436
S2,T7416,5.861832596116311
S2,T7417,5.849186460608479
S2,T7418,5.851873386721483
S2,T7419,5.9224583648483025
S2,T7420,6.0369860423543855
S2,T7421,6.397059437334324
S2,T7422,8.590349113421414
S2,T7423,19.776680689318493
S2,T7424,20.585455549783664
S2,T7425,19.87890500850387
S2,T7426,19.11175974493071
S2,T7427,18.89149341919326
S2,T7428,17.354898657219817
S2,T7429,17.061590726888742
S2,T7430,17.275321479564973
S2,T7431,18.66164023673668
S2,T7432,19.6711342350524
S2,T7433,21.681351424129655
S2,T7434,21.161719777631767
S2,T7435,19.94822137975729
S2,T7436,17.81117671268623
S2,T7437,16.431381060302588
S2,T7438,16.648643474303377
S2,T7439,15.60506558593087
S2,T7440,16.063773833152293
S2,T7441,14.86099827691729
S2,T7442,13.521283401475548
S2,T7443,10.7296621743632
S2,T7444,13.2844965594969
S2,T7445,13.963688965053201
S2,T7446,14.64975491765244
S2,T7447,14.797490280654271
S2,T7448,15.911776235459158
S2,T7449,15.913431292893812
S2,T7450,15.387481148125866
S2,T7451,15.1071461498145
S2,T7452,15.431824358577263
S2,T7453,15.244903185179957
S2,T7454,15.797465466478716
S2,T7455,17.99375697653323
S2,T7456,19.847084614137813
S2,T7457,21.443932614048986
S2,T7458,20.50962632534141
S2,T7459,19.871434604538322
S2,T7460,18.676030845515466
S2,T7461,17.461779096701935
S2,T7462,17.129165913958737
S2,T7463,16.428540977364793
S2,T7464,16.483932640177578
S2,T7465,15.27420385123715
S2,T7466,15.076124938325215
S2,T7467,15.103367761528537
S2,T7468,15.286640421126549
S2,T7469,14.215675969727432
S2,T7470,17.765315806384415
S2,T7471,27.253088030536674
S2,T7472,17.547372994286782
S2,T7473,17.56441564903639
S2,T7474,17.012528112012596
S2,T7475,16.7137875151368
S2,T7476,16.491392362192258
S2,T7477,16.38349866483869
S2,T7478,16.035046178788466
S2,T7479,17.96715144727077
S2,T7480,19.283670880168156
S2,T7481,21.03603305720573
S2,T7482,20.77719632146744
S2,T7483,19.726132111239274
S2,T7484,18.9513809139955
S2,T7485,17.81275911412239
S2,T7486,17.404876085664228
S2,T7487,16.50789943704169
S2,T7488,15.48767741982388
S2,T7489,12.572661404868152
S2,T7490,11.62030571700707
S2,T7491,13.23482160319043
S2,T7492,15.048372650424705
S2,T7493,14.477731134155542
S2,T7494,20.73858407345091
S2,T7495,23.841299096758586
S2,T7496,25.9014775364626
S2,T7497,20.460526386047093
S2,T7498,20.18996021973565
S2,T7499,20.17029241109441
S2,T7500,20.15296420841939
S2,T7501,25.553011263937844
S2,T7502,25.509866596194776
S2,T7503,25.62034733343571
S2,T7504,16.52232045507318
S2,T7505,29.84486038394221
S2,T7506,17.424058946631934
S2,T7507,23.032223579815764
S2,T7508,20.21442437832218
S2,T7509,19.15009604406085
S2,T7510,18.40014179574813
S2,T7511,16.696261633540285
S2,T7512,15.624355746189204
S2,T7513,15.623893148731149
S2,T7514,15.393406988696283
S2,T7515,15.152622562864384
S2,T7516,15.486137652616696
S2,T7517,16.653001658566232
S2,T7518,20.168636028613623
S2,T7519,26.95987655504508
S2,T7520,22.826438045808562
S2,T7521,26.56897504432006
S2,T7522,26.06309045953381
S2,T7523,26.536044467223185
S2,T7524,26.718051810005203
S2,T7525,16.304860038867268
S2,T7526,27.323307635292878
S2,T7527,16.135220774799304
S2,T7528,17.56216608303851
S2,T7529,35.35431556008519
S2,T7530,16.586313516403045
S2,T7531,25.04092711301292
S2,T7532,20.938544942816893
S2,T7533,19.289867474281277
S2,T7534,18.60453541135185
S2,T7535,16.863587165264466
S2,T7536,17.726868404498767
S2,T7537,17.082603643562866
S2,T7538,16.007713276251277
S2,T7539,15.936395226253536
S2,T7540,15.851485065335389
S2,T7541,16.531708175383404
S2,T7542,19.839856244432415
S2,T7543,24.999589260240302
S2,T7544,25.230306931637713
S2,T7545,22.732255273221398
S2,T7546,22.501370047787262
S2,T7547,23.11455518044284
S2,T7548,24.48108834965664
S2,T7549,25.13338619994053
S2,T7550,25.13967685496808
S2,T7551,25.37222761256506
S2,T7552,26.768176970599203
S2,T7553,19.6508624657596
S2,T7554,25.55225137277908
S2,T7555,23.349521700288904
S2,T7556,19.31269427144506
S2,T7557,17.060456413191226
S2,T7558,16.837546763301326
S2,T7559,15.91888851761059
S2,T7560,7.603780321444506
S3,T0841,12.5
S3,T0842,12.5
S3,T0843,12.5
S3,T0844,12.5
S3,T0845,12.5
S3,T0846,12.5
S3,T0847,12.5
S3,T0848,12.5
S3,T0849,12.5
S3,T0850,12.5
S3,T0851,12.5
S3,T0852,12.5
S3,T0853,12.5
S3,T0854,12.5
S3,T0855,12.5
S3,T0856,12.5
S3,T0857,12.5
S3,T0858,12.5
S3,T0859,12.5
S3,T0860,12.5
S3,T0861,12.5
S3,T0862,12.5
S3,T0863,12.5
S3,T0864,12.5
S3,T0865,12.5
S3,T0866,12.5
S3,T0867,12.5
S3,T0868,12.5
S3,T0869,12.5
S3,T0870,12.5
S3,T0871,12.5
S3,T0872,12.5
S3,T0873,12.5
S3,T0874,12.5
S3,T0875,12.5
S3,T0876,12.5
S3,T0877,12.5
S3,T0878,12.5
S3,T0879,12.5
S3,T0880,12.5
S3,T0881,12.5
S3,T0882,12.5
S3,T0883,12.5
S3,T0884,12.5
S3,T0885,12.5
S3,T0886,12.5
S3,T0887,12.5
S3,T0888,12.5
S3,T0889,12.5
S3,T0890,12.5
S3,T0891,12.5
S3,T0892,12.5
S3,T0893,12.5
S3,T0894,12.5
S3,T0895,12.5
S3,T0896,12.5
S3,T0897,12.5
S3,T0898,12.5
S3,T0899,12.5
S3,T0900,12.5
S3,T0901,12.5
S3,T0902,12.5
S3,T0903,12.5
S3,T0904,12.5
S3,T0905,12.5
S3,T0906,12.5
S3,T0907,12.5
S3,T0908,12.5
S3,T0909,12.5
S3,T0910,12.5
S3,T0911,12.5
S3,T0912,12.5
S3,T0913,12.5
S3,T0914,12.5
S3,T0915,12.5
S3,T0916,12.5
S3,T0917,12.5
S3,T0918,12.5
S3,T0919,12.5
S3,T0920,12.5
S3,T0921,12.5
S3,T0922,12.5
S3,T0923,12.5
S3,T0924,12.5
S3,T0925,12.5
S3,T0926,12.5
S3,T0927,12.5
S3,T0928,12.5
S3,T0929,12.5
S3,T0930,12.5
S3,T0931,12.5
S3,T0932,12.5
S3,T0933,12.5
S3,T0934,12.5
S3,T0935,12.5
S3,T0936,12.5
S3,T0937,12.5
S3,T0938,12.5
S3,T0939,12.5
S3,T0940,12.5
S3,T0941,12.5
S3,T0942,12.5
S3,T0943,12.5
S3,T0944,12.5
S3,T0945,12.5
S3,T0946,12.5
S3,T0947,12.5
S3,T0948,12.5
S3,T0949,12.5
S3,T0950,12.5
S3,T0951,12.5
S3,T0952,12.5
S3,T0953,12.5
S3,T0954,12.5
S3,T0955,12.5
S3,T0956,12.5
S3,T0957,12.5
S3,T0958,12.5
S3,T0959,12.5
S3,T0960,12.5
S3,T0961,12.5
S3,T0962,12.5
S3,T0963,12.5
S3,T0964,12.5
S3,T0965,12.5
S3,T0966,12.5
S3,T0967,12.5
S3,T0968,12.5
S3,T0969,12.5
S3,T0970,12.5
S3,T0971,12.5
S3,T0972,12.5
S3,T0973,12.5
S3,T0974,12.5
S3,T0975,12.5
S3,T0976,12.5
S3,T0977,12.5
S3,T0978,12.5
S3,T0979,12.5
S3,T0980,12.5
S3,T0981,12.5
S3,T0982,12.5
S3,T0983,12.5
S3,T0984,12.5
S3,T0985,12.5
S3,T0986,12.5
S3,T0987,12.5
S3,T0988,12.5
S3,T0989,12.5
S3,T0990,12.5
S3,T0991,12.5
S3,T0992,12.5
S3,T0993,12.5
S3,T0994,12.5
S3,T0995,12.5
S3,T0996,12.5
S3,T0997,12.5
S3,T0998,12.5
S3,T0999,12.5
S3,T1000,12.5
S3,T1001,12.5
S3,T1002,12.5
S3,T1003,12.5
S3,T1004,12.5
S3,T1005,12.5
S3,T1006,12.5
S3,T1007,12.5
S3,T1008,12.5
S3,T3025,12.5
S3,T3026,12.5
S3,T3027,12.5
S3,T3028,12.5
S3,T3029,12.5
S3,T3030,12.5
S3,T3031,12.5
S3,T3032,12.5
S3,T3033,12.5
S3,T3034,12.5
S3,T3035,12.5
S3,T3036,12.5
S3,T3037,12.5
S3,T3038,12.5
S3,T3039,12.5
S3,T3040,12.5
S3,T3041,12.5
S3,T3042,12.5
S3,T3043,12.5
S3,T3044,12.5
S3,T3045,12.5
S3,T3046,12.5
S3,T3047,12.5
S3,T3048,12.5
S3,T3049,12.5
S3,T3050,12.5
S3,T3051,12.5
S3,T3052,12.5
S3,T3053,12.5
S3,T3054,12.5
S3,T3055,12.5
S3,T3056,12.5
S3,T3057,12.5
S3,T3058,12.5
S3,T3059,12.5
S3,T3060,12.5
S3,T3061,12.5
S3,T3062,12.5
S3,T3063,12.5
S3,T3064,12.5
S3,T3065,12.5
S3,T3066,12.5
S3,T3067,12.5
S3,T3068,12.5
S3,T3069,12.5
S3,T3070,12.5
S3,T3071,12.5
S3,T3072,12.5
S3,T3073,12.5
S3,T3074,12.5
S3,T3075,12.5
S3,T3076,12.5
S3,T3077,12.5
S3,T3078,12.5
S3,T3079,12.5
S3,T3080,12.5
S3,T3081,12.5
S3,T3082,12.5
S3,T3083,12.5
S3,T3084,12.5
S3,T3085,12.5
S3,T3086,12.5
S3,T3087,12.5
S3,T3088,12.5
S3,T3089,12.5
S3,T3090,12.5
S3,T3091,12.5
S3,T3092,12.5
S3,T3093,12.5
S3,T3094,12.5
S3,T3095,12.5
S3,T3096,12.5
S3,T3097,12.5
S3,T3098,12.5
S3,T3099,12.5
S3,T3100,12.5
S3,T3101,12.5
S3,T3102,12.5
S3,T3103,12.5
S3,T3104,12.5
S3,T3105,12.5
S3,T3106,12.5
S3,T3107,12.5
S3,T3108,12.5
S3,T3109,12.5
S3,T3110,12.5
S3,T3111,12.5
S3,T3112,12.5
S3,T3113,12.5
S3,T3114,12.5
S3,T3115,12.5
S3,T3116,12.5
S3,T3117,12.5
S3,T3118,12.5
S3,T3119,12.5
S3,T3120,12.5
S3,T3121,12.5
S3,T3122,12.5
S3,T3123,12.5
S3,T3124,12.5
S3,T3125,12.5
S3,T3126,12.5
S3,T3127,12.5
S3,T3128,12.5
S3,T3129,12.5
S3,T3130,12.5
S3,T3131,12.5
S3,T3132,12.5
S3,T3133,12.5
S3,T3134,12.5
S3,T3135,12.5
S3,T3136,12.5
S3,T3137,12.5
S3,T3138,12.5
S3,T3139,12.5
S3,T3140,12.5
S3,T3141,12.5
S3,T3142,12.5
S3,T3143,12.5
S3,T3144,12.5
S3,T3145,12.5
S3,T3146,12.5
S3,T3147,12.5
S3,T3148,12.5
S3,T3149,12.5
S3,T3150,12.5
S3,T3151,12.5
S3,T3152,12.5
S3,T3153,12.5
S3,T3154,12.5
S3,T3155,12.5
S3,T3156,12.5
S3,T3157,12.5
S3,T3158,12.5
S3,T3159,12.5
S3,T3160,12.5
S3,T3161,12.5
S3,T3162,12.5
S3,T3163,12.5
S3,T3164,12.5
S3,T3165,12.5
S3,T3166,12.5
S3,T3167,12.5
S3,T3168,12.5
S3,T3169,12.5
S3,T3170,12.5
S3,T3171,12.5
S3,T3172,12.5
S3,T3173,12.5
S3,T3174,12.5
S3,T3175,12.5
S3,T3176,12.5
S3,T3177,12.5
S3,T3178,12.5
S3,T3179,12.5
S3,T3180,12.5
S3,T3181,12.5
S3,T3182,12.5
S3,T3183,12.5
S3,T3184,12.5
S3,T3185,12.5
S3,T3186,12.5
S3,T3187,12.5
S3,T3188,12.5
S3,T3189,12.5
S3,T3190,12.5
S3,T3191,12.5
S3,T3192,12.5
S3,T5209,12.5
S3,T5210,12.5
S3,T5211,12.5
S3,T5212,12.5
S3,T5213,12.5
S3,T5214,12.5
S3,T5215,12.5
S3,T5216,12.5
S3,T5217,12.5
S3,T5218,12.5
S3,T5219,12.5
S3,T5220,12.5
S3,T5221,12.5
S3,T5222,12.5
S3,T5223,12.5
S3,T5224,12.5
S3,T5225,12.5
S3,T5226,12.5
S3,T5227,12.5
S3,T5228,12.5
S3,T5229,12.5
S3,T5230,12.5
S3,T5231,12.5
S3,T5232,12.5
S3,T5233,12.5
S3,T5234,12.5
S3,T5235,12.5
S3,T5236,12.5
S3,T5237,12.5
S3,T5238,12.5
S3,T5239,12.5
S3,T5240,12.5
S3,T5241,12.5
S3,T5242,12.5
S3,T5243,12.5
S3,T5244,12.5
S3,T5245,12.5
S3,T5246,12.5
S3,T5247,12.5
S3,T5248,12.5
S3,T5249,12.5
S3,T5250,12.5
S3,T5251,12.5
S3,T5252,12.5
S3,T5253,12.5
S3,T5254,12.5
S3,T5255,12.5
S3,T5256,12.5
S3,T5257,12.5
S3,T5258,12.5
S3,T5259,12.5
S3,T5260,12.5
S3,T5261,12.5
S3,T5262,12.5
S3,T5263,12.5
S3,T5264,12.5
S3,T5265,12.5
S3,T5266,12.5
S3,T5267,12.5
S3,T5268,12.5
S3,T5269,12.5
S3,T5270,12.5
S3,T5271,12.5
S3,T5272,12.5
S3,T5273,12.5
S3,T5274,12.5
S3,T5275,12.5
S3,T5276,12.5
S3,T5277,12.5
S3,T5278,12.5
S3,T5279,12.5
S3,T5280,12.5
S3,T5281,12.5
S3,T5282,12.5
S3,T5283,12.5
S3,T5284,12.5
S3,T5285,12.5
S3,T5286,12.5
S3,T5287,12.5
S3,T5288,12.5
S3,T5289,12.5
S3,T5290,12.5
S3,T5291,12.5
S3,T5292,12.5
S3,T5293,12.5
S3,T5294,12.5
S3,T5295,12.5
S3,T5296,12.5
S3,T5297,12.5
S3,T5298,12.5
S3,T5299,12.5
S3,T5300,12.5
S3,T5301,12.5
S3,T5302,12.5
S3,T5303,12.5
S3,T5304,12.5
S3,T5305,12.5
S3,T5306,12.5
S3,T5307,12.5
S3,T5308,12.5
S3,T5309,12.5
S3,T5310,12.5
S3,T5311,12.5
S3,T5312,12.5
S3,T5313,12.5
S3,T5314,12.5
S3,T5315,12.5
S3,T5316,12.5
S3,T5317,12.5
S3,T5318,12.5
S3,T5319,12.5
S3,T5320,12.5
S3,T5321,12.5
S3,T5322,12.5
S3,T5323,12.5
S3,T5324,12.5
S3,T5325,12.5
S3,T5326,12.5
S3,T5327,12.5
S3,T5328,12.5
S3,T5329,12.5
S3,T5330,12.5
S3,T5331,12.5
S3,T5332,12.5
S3,T5333,12.5
S3,T5334,12.5
S3,T5335,12.5
S3,T5336,12.5
S3,T5337,12.5
S3,T5338,12.5
S3,T5339,12.5
S3,T5340,12.5
S3,T5341,12.5
S3,T5342,12.5
S3,T5343,12.5
S3,T5344,12.5
S3,T5345,12.5
S3,T5346,12.5
S3,T5347,12.5
S3,T5348,12.5
S3,T5349,12.5
S3,T5350,12.5
S3,T5351,12.5
S3,T5352,12.5
S3,T5353,12.5
S3,T5354,12.5
S3,T5355,12.5
S3,T5356,12.5
S3,T5357,12.5
S3,T5358,12.5
S3,T5359,12.5
S3,T5360,12.5
S3,T5361,12.5
S3,T5362,12.5
S3,T5363,12.5
S3,T5364,12.5
S3,T5365,12.5
S3,T5366,12.5
S3,T5367,12.5
S3,T5368,12.5
S3,T5369,12.5
S3,T5370,12.5
S3,T5371,12.5
S3,T5372,12.5
S3,T5373,12.5
S3,T5374,12.5
S3,T5375,12.5
S3,T5376,12.5
S3,T7393,12.5
S3,T7394,12.5
S3,T7395,12.5
S3,T7396,12.5
S3,T7397,12.5
S3,T7398,12.5
S3,T7399,12.5
S3,T7400,12.5
S3,T7401,12.5
S3,T7402,12.5
S3,T7403,12.5
S3,T7404,12.5
S3,T7405,12.5
S3,T7406,12.5
S3,T7407,12.5
S3,T7408,12.5
S3,T7409,12.5
S3,T7410,12.5
S3,T7411,12.5
S3,T7412,12.5
S3,T7413,12.5
S3,T7414,12.5
S3,T7415,12.5
S3,T7416,12.5
S3,T7417,12.5
S3,T7418,12.5
S3,T7419,12.5
S3,T7420,12.5
S3,T7421,12.5
S3,T7422,12.5
S3,T7423,12.5
S3,T7424,12.5
S3,T7425,12.5
S3,T7426,12.5
S3,T7427,12.5
S3,T7428,12.5
S3,T7429,12.5
S3,T7430,12.5
S3,T7431,12.5
S3,T7432,12.5
S3,T7433,12.5
S3,T7434,12.5
S3,T7435,12.5
S3,T7436,12.5
S3,T7437,12.5
S3,T7438,12.5
S3,T7439,12.5
S3,T7440,12.5
S3,T7441,12.5
S3,T7442,12.5
S3,T7443,12.5
S3,T7444,12.5
S3,T7445,12.5
S3,T7446,12.5
S3,T7447,12.5
S3,T7448,12.5
S3,T7449,12.5
S3,T7450,12.5
S3,T7451,12.5
S3,T7452,12.5
S3,T7453,12.5
S3,T7454,12.5
S3,T7455,12.5
S3,T7456,12.5
S3,T7457,12.5
S3,T7458,12.5
S3,T7459,12.5
S3,T7460,12.5
S3,T7461,12.5
S3,T7462,12.5
S3,T7463,12.5
S3,T7464,12.5
S3,T7465,12.5
S3,T7466,12.5
S3,T7467,12.5
S3,T7468,12.5
S3,T7469,12.5
S3,T7470,12.5
S3,T7471,12.5
S3,T7472,12.5
S3,T7473,12.5
S3,T7474,12.5
S3,T7475,12.5
S3,T7476,12.5
S3,T7477,12.5
S3,T7478,12.5
S3,T7479,12.5
S3,T7480,12.5
S3,T7481,12.5
S3,T7482,12.5
S3,T7483,12.5
S3,T7484,12.5
S3,T7485,12.5
S3,T7486,12.5
S3,T7487,12.5
S3,T7488,12.5
S3,T7489,12.5
S3,T7490,12.5
S3,T7491,12.5
S3,T7492,12.5
S3,T7493,12.5
S3,T7494,12.5
S3,T7495,12.5
S3,T7496,12.5
S3,T7497,12.5
S3,T7498,12.5
S3,T7499,12.5
S3,T7500,12.5
S3,T7501,12.5
S3,T7502,12.5
S3,T7503,12.5
S3,T7504,12.5
S3,T7505,12.5
S3,T7506,12.5
S3,T7507,12.5
S3,T7508,12.5
S3,T7509,12.5
S3,T7510,12.5
S3,T7511,12.5
S3,T7512,12.5
S3,T7513,12.5
S3,T7514,12.5
S3,T7515,12.5
S3,T7516,12.5
S3,T7517,12.5
S3,T7518,12.5
S3,T7519,12.5
S3,T7520,12.5
S3,T7521,12.5
S3,T7522,12.5
S3,T7523,12.5
S3,T7524,12.5
S3,T7525,12.5
S3,T7526,12.5
S3,T7527,12.5
S3,T7528,12.5
S3,T7529,12.5
S3,T7530,12.5
S3,T7531,12.5
S3,T7532,12.5
S3,T7533,12.5
S3,T7534,12.5
S3,T7535,12.5
S3,T7536,12.5
S3,T7537,12.5
S3,T7538,12.5
S3,T7539,12.5
S3,T7540,12.5
S3,T7541,12.5
S3,T7542,12.5
S3,T7543,12.5
S3,T7544,12.5
S3,T7545,12.5
S3,T7546,12.5
S3,T7547,12.5
S3,T7548,12.5
S3,T7549,12.5
S3,T7550,12.5
S3,T7551,12.5
S3,T7552,12.5
S3,T7553,12.5
S3,T7554,12.5
S3,T7555,12.5
S3,T7556,12.5
S3,T7557,12.5
S3,T7558,12.5
S3,T7559,12.5
S3,T7560,12.5
S4,T0841,7.926000000000004
S4,T0842,7.926000000000004
S4,T0843,7.926000000000004
S4,T0844,7.926000000000004
S4,T0845,7.926000000000004
S4,T0846,7.926000000000004
S4,T0847,7.926000000000004
S4,T0848,7.926000000000004
S4,T0849,7.926000000000004
S4,T0850,7.926000000000004
S4,T0851,7.926000000000004
S4,T0852,7.926000000000004
S4,T0853,7.926000000000004
S4,T0854,7.926000000000004
S4,T0855,7.926000000000004
S4,T0856,7.926000000000004
S4,T0857,7.926000000000004
S4,T0858,7.926000000000004
S4,T0859,7.926000000000004
S4,T0860,7.926000000000004
S4,T0861,7.926000000000004
S4,T0862,7.926000000000004
S4,T0863,7.926000000000004
S4,T0864,7.926000000000004
S4,T0865,5.4397499999999965
S4,T0866,5.4397499999999965
S4,T0867,5.4397499999999965
S4,T0868,5.4397499999999965
S4,T0869,5.4397499999999965
S4,T0870,5.4397499999999965
S4,T0871,5.4397499999999965
S4,T0872,5.4397499999999965
S4,T0873,5.4397499999999965
S4,T0874,5.4397499999999965
S4,T0875,5.4397499999999965
S4,T0876,5.4397499999999965
S4,T0877,5.4397499999999965
S4,T0878,5.4397499999999965
S4,T0879,5.4397499999999965
S4,T0880,5.4397499999999965
S4,T0881,5.4397499999999965
S4,T0882,5.4397499999999965
S4,T0883,5.4397499999999965
S4,T0884,5.4397499999999965
S4,T0885,5.4397499999999965
S4,T0886,5.4397499999999965
S4,T0887,5.4397499999999965
S4,T0888,5.4397499999999965
S4,T0889,0.47225000000000605
S4,T0890,0.47225000000000605
S4,T0891,0.47225000000000605
S4,T0892,0.47225000000000605
S4,T0893,0.47225000000000605
S4,T0894,0.47225000000000605
S4,T0895,0.47225000000000605
S4,T0896,0.47225000000000605
S4,T0897,0.47225000000000605
S4,T0898,0.47225000000000605
S4,T0899,0.47225000000000605
S4,T0900,0.47225000000000605
S4,T0901,0.47225000000000605
S4,T0902,0.47225000000000605
S4,T0903,0.47225000000000605
S4,T0904,0.47225000000000605
S4,T0905,0.47225000000000605
S4,T0906,0.47225000000000605
S4,T0907,0.47225000000000605
S4,T0908,0.47225000000000605
S4,T0909,0.47225000000000605
S4,T0910,0.47225000000000605
S4,T0911,0.47225000000000605
S4,T0912,0.47225000000000605
S4,T0913,11.166500000000001
S4,T0914,11.166500000000001
S4,T0915,11.166500000000001
S4,T0916,11.166500000000001
S4,T0917,11.166500000000001
S4,T0918,11.166500000000001
S4,T0919,11.166500000000001
S4,T0920,11.166500000000001
S4,T0921,11.166500000000001
S4,T0922,11.166500000000001
S4,T0923,11.166500000000001
S4,T0924,11.166500000000001
S4,T0925,11.166500000000001
S4,T0926,11.166500000000001
S4,T0927,11.166500000000001
S4,T0928,11.166500000000001
S4,T0929,11.166500000000001
S4,T0930,11.166500000000001
S4,T0931,11.166500000000001
S4,T0932,11.166500000000001
S4,T0933,11.166500000000001
S4,T0934,11.166500000000001
S4,T0935,11.166500000000001
S4,T0936,11.166500000000001
S4,T0937,15.391000000000002
S4,T0938,15.391000000000002
S4,T0939,15.391000000000002
S4,T0940,15.391000000000002
S4,T0941,15.391000000000002
S4,T0942,15.391000000000002
S4,T0943,15.391000000000002
S4,T0944,15.391000000000002
S4,T0945,15.391000000000002
S4,T0946,15.391000000000002
S4,T0947,15.391000000000002
S4,T0948,15.391000000000002
S4,T0949,15.391000000000002
S4,T0950,15.391000000000002
S4,T0951,15.391000000000002
S4,T0952,15.391000000000002
S4,T0953,15.391000000000002
S4,T0954,15.391000000000002
S4,T0955,15.391000000000002
S4,T0956,15.391000000000002
S4,T0957,15.391000000000002
S4,T0958,15.391000000000002
S4,T0959,15.391000000000002
S4,T0960,15.391000000000002
S4,T0961,14.165750000000001
S4,T0962,14.165750000000001
S4,T0963,14.165750000000001
S4,T0964,14.165750000000001
S4,T0965,14.165750000000001
S4,T0966,14.165750000000001
S4,T0967,14.165750000000001
S4,T0968,14.165750000000001
S4,T0969,14.165750000000001
S4,T0970,14.165750000000001
S4,T0971,14.165750000000001
S4,T0972,14.165750000000001
S4,T0973,14.165750000000001
S4,T0974,14.165750000000001
S4,T0975,14.165750000000001
S4,T0976,14.165750000000001
S4,T0977,14.165750000000001
S4,T0978,14.165750000000001
S4,T0979,14.165750000000001
S4,T0980,14.165750000000001
S4,T0981,14.165750000000001
S4,T0982,14.165750000000001
S4,T0983,14.165750000000001
S4,T0984,14.165750000000001
S4,T0985,13.564250000000001
S4,T0986,13.564250000000001
S4,T0987,13.564250000000001
S4,T0988,13.564250000000001
S4,T0989,13.564250000000001
S4,T0990,13.564250000000001
S4,T0991,13.564250000000001
S4,T0992,13.564250000000001
S4,T0993,13.564250000000001
S4,T0994,13.564250000000001
S4,T0995,13.564250000000001
S4,T0996,13.564250000000001
S4,T0997,13.564250000000001
S4,T0998,13.564250000000001
S4,T0999,13.564250000000001
S4,T1000,13.564250000000001
S4,T1001,13.564250000000001
S4,T1002,13.564250000000001
S4,T1003,13.564250000000001
S4,T1004,13.564250000000001
S4,T1005,13.564250000000001
S4,T1006,13.564250000000001
S4,T1007,13.564250000000001
S4,T1008,13.564250000000001
S4,T3025,5.389000000000003
S4,T3026,5.389000000000003
S4,T3027,5.389000000000003
S4,T3028,5.389000000000003
S4,T3029,5.389000000000003
S4,T3030,5.389000000000003
S4,T3031,5.389000000000003
S4,T3032,5.389000000000003
S4,T3033,5.389000000000003
S4,T3034,5.389000000000003
S4,T3035,5.389000000000003
S4,T3036,5.389000000000003
S4,T3037,5.389000000000003
S4,T3038,5.389000000000003
S4,T3039,5.389000000000003
S4,T3040,5.389000000000003
S4,T3041,5.389000000000003
S4,T3042,5.389000000000003
S4,T3043,5.389000000000003
S4,T3044,5.389000000000003
S4,T3045,5.389000000000003
S4,T3046,5.389000000000003
S4,T3047,5.389000000000003
S4,T3048,5.389000000000003
S4,T3049,5.565000000000003
S4,T3050,5.565000000000003
S4,T3051,5.565000000000003
S4,T3052,5.565000000000003
S4,T3053,5.565000000000003
S4,T3054,5.565000000000003
S4,T3055,5.565000000000003
S4,T3056,5.565000000000003
S4,T3057,5.565000000000003
S4,T3058,5.565000000000003
S4,T3059,5.565000000000003
S4,T3060,5.565000000000003
S4,T3061,5.565000000000003
S4,T3062,5.565000000000003
S4,T3063,5.565000000000003
S4,T3064,5.565000000000003
S4,T3065,5.565000000000003
S4,T3066,5.565000000000003
S4,T3067,5.565000000000003
S4,T3068,5.565000000000003
S4,T3069,5.565000000000003
S4,T3070,5.565000000000003
S4,T3071,5.565000000000003
S4,T3072,5.565000000000003
S4,T3073,6.662750000000001
S4,T3074,6.662750000000001
S4,T3075,6.662750000000001
S4,T3076,6.662750000000001
S4,T3077,6.662750000000001
S4,T3078,6.662750000000001
S4,T3079,6.662750000000001
S4,T3080,6.662750000000001
S4,T3081,6.662750000000001
S4,T3082,6.662750000000001
S4,T3083,6.662750000000001
S4,T3084,6.662750000000001
S4,T3085,6.662750000000001
S4,T3086,6.662750000000001
S4,T3087,6.662750000000001
S4,T3088,6.662750000000001
S4,T3089,6.662750000000001
S4,T3090,6.662750000000001
S4,T3091,6.662750000000001
S4,T3092,6.662750000000001
S4,T3093,6.662750000000001
S4,T3094,6.662750000000001
S4,T3095,6.662750000000001
S4,T3096,6.662750000000001
S4,T3097,12.731750000000002
S4,T3098,12.731750000000002
S4,T3099,12.731750000000002
S4,T3100,12.731750000000002
S4,T3101,12.731750000000002
S4,T3102,12.731750000000002
S4,T3103,12.731750000000002
S4,T3104,12.731750000000002
S4,T3105,12.731750000000002
S4,T3106,12.731750000000002
S4,T3107,12.731750000000002
S4,T3108,12.731750000000002
S4,T3109,12.731750000000002
S4,T3110,12.731750000000002
S4,T3111,12.731750000000002
S4,T3112,12.731750000000002
S4,T3113,12.731750000000002
S4,T3114,12.731750000000002
S4,T3115,12.731750000000002
S4,T3116,12.731750000000002
S4,T3117,12.731750000000002
S4,T3118,12.731750000000002
S4,T3119,12.731750000000002
S4,T3120,12.731750000000002
S4,T3121,10.5455
S4,T3122,10.5455
S4,T3123,10.5455
S4,T3124,10.5455
S4,T3125,10.5455
S4,T3126,10.5455
S4,T3127,10.5455
S4,T3128,10.5455
S4,T3129,10.5455
S4,T3130,10.5455
S4,T3131,10.5455
S4,T3132,10.5455
S4,T3133,10.5455
S4,T3134,10.5455
S4,T3135,10.5455
S4,T3136,10.5455
S4,T3137,10.5455
S4,T3138,10.5455
S4,T3139,10.5455
S4,T3140,10.5455
S4,T3141,10.5455
S4,T3142,10.5455
